material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,price,currency,rank,is leaf
7054,Volkswagen Egypt R31791,3,7,electrical ring,2,Volkswagen,Egypt,404.0,5.75,mm,0.24,kg,10.95,eur,4.0,True
7055,Hyundai Austria R29709,3,7,electrical ring,2,Hyundai,Austria,447.0,6.2,mm,0.99,kg,20.55,eur,3.5,True
7056,KTM Indonesia R12036,3,7,electrical ring,2,KTM,Indonesia,491.0,6.44,mm,0.8,kg,14.67,eur,4.5,True
7057,GMC Denmark R15766,3,7,electrical ring,2,GMC,Denmark,391.0,6.6,mm,0.55,kg,15.07,eur,4.0,True
7058,Mercedes Romania R22140,3,7,electrical ring,2,Mercedes,Romania,391.0,5.52,mm,0.31,kg,22.17,eur,3.5,True
7059,KTM Romania R22064,3,7,electrical ring,2,KTM,Romania,314.0,6.62,mm,0.84,kg,18.87,eur,4.5,True
7060,GMC Austria R18762,3,7,electrical ring,2,GMC,Austria,468.0,5.63,mm,0.83,kg,15.82,eur,3.0,True
7061,Ford Thailand R35458,3,7,electrical ring,2,Ford,Thailand,438.0,5.24,mm,0.52,kg,24.57,eur,4.0,True
7062,BYD Switzerland R25612,3,7,electrical ring,2,BYD,Switzerland,397.0,6.72,mm,0.45,kg,12.56,eur,3.0,True
7063,Tesla Cuba R16514,3,7,electrical ring,2,Tesla,Cuba,365.0,5.04,mm,0.66,kg,17.0,eur,4.0,True
7064,Lincoln France R37589,3,7,electrical ring,2,Lincoln,France,452.0,5.36,mm,0.49,kg,24.64,eur,3.5,True
7065,GMC Brazil R9758,3,7,electrical ring,2,GMC,Brazil,312.0,6.06,mm,0.28,kg,21.18,eur,4.5,True
7066,GMC Canada R17673,3,7,electrical ring,2,GMC,Canada,327.0,5.72,mm,0.64,kg,21.35,eur,4.0,True
7067,Toyota Denmark R7796,3,7,electrical ring,2,Toyota,Denmark,389.0,5.73,mm,0.29,kg,14.39,eur,4.0,True
7068,Volkswagen Sweden R1885,3,7,electrical ring,2,Volkswagen,Sweden,360.0,5.85,mm,0.59,kg,22.91,eur,3.5,True
7069,Buick Sweden R9428,3,7,electrical ring,2,Buick,Sweden,482.0,5.21,mm,0.65,kg,21.89,eur,4.0,True
7070,BYD Austria R26039,3,7,electrical ring,2,BYD,Austria,344.0,6.89,mm,0.65,kg,10.78,eur,3.0,True
7071,Benz China R7635,3,7,electrical ring,2,Benz,China,490.0,6.56,mm,0.84,kg,13.11,eur,4.5,True
7072,GMC Turkey R23076,3,7,electrical ring,2,GMC,Turkey,480.0,6.81,mm,0.39,kg,14.55,eur,3.5,True
7073,Lincoln India R1488,3,7,electrical ring,2,Lincoln,India,331.0,6.9,mm,0.45,kg,24.08,eur,4.5,True
7074,Hyundai Italy R2700,3,7,electrical ring,2,Hyundai,Italy,347.0,6.97,mm,0.73,kg,18.85,eur,3.5,True
7075,KTM Indonesia R21132,3,7,electrical ring,2,KTM,Indonesia,367.0,6.25,mm,0.55,kg,16.7,eur,3.5,True
7076,Hyundai Austria R12714,3,7,electrical ring,2,Hyundai,Austria,487.0,5.73,mm,0.52,kg,16.75,eur,4.5,True
7077,Ford Chile R31506,3,7,electrical ring,2,Ford,Chile,351.0,6.53,mm,0.92,kg,21.79,eur,4.0,True
7078,Daimler China R34019,3,7,electrical ring,2,Daimler,China,367.0,6.99,mm,0.21,kg,10.55,eur,3.0,True
7079,Ferrari Russia R14188,3,7,electrical ring,2,Ferrari,Russia,478.0,5.44,mm,0.89,kg,11.44,eur,4.5,True
7080,Volvo Romania R21197,3,7,electrical ring,2,Volvo,Romania,334.0,5.42,mm,0.38,kg,18.86,eur,3.0,True
7081,Lincoln Canada R24386,3,7,electrical ring,2,Lincoln,Canada,389.0,5.35,mm,0.3,kg,13.49,eur,3.5,True
7082,Lincoln Sweden R18446,3,7,electrical ring,2,Lincoln,Sweden,497.0,6.8,mm,0.36,kg,16.03,eur,3.5,True
7083,Ferrari Canada R39878,3,7,electrical ring,2,Ferrari,Canada,435.0,6.95,mm,0.3,kg,15.13,eur,3.0,True
7084,GMC Thailand R28006,3,7,electrical ring,2,GMC,Thailand,438.0,6.48,mm,0.7,kg,11.05,eur,3.5,True
7085,Mercedes Sweden R37338,3,7,electrical ring,2,Mercedes,Sweden,461.0,5.98,mm,0.47,kg,20.53,eur,4.5,True
7086,Honda Chile R2085,3,7,electrical ring,2,Honda,Chile,300.0,6.1,mm,0.98,kg,19.49,eur,3.5,True
7087,Ferrari Chile R33692,3,7,electrical ring,2,Ferrari,Chile,383.0,6.53,mm,0.9,kg,16.74,eur,3.0,True
7088,Daimler Korea R34674,3,7,electrical ring,2,Daimler,Korea,459.0,5.34,mm,0.32,kg,18.22,eur,4.0,True
7089,Tesla Netherlands R18786,3,7,electrical ring,2,Tesla,Netherlands,467.0,5.82,mm,0.75,kg,24.7,eur,5.0,True
7090,Ferrari Mexico R3931,3,7,electrical ring,2,Ferrari,Mexico,385.0,5.13,mm,0.82,kg,20.33,eur,4.0,True
7091,Lincoln Norway R8038,3,7,electrical ring,2,Lincoln,Norway,313.0,6.82,mm,0.97,kg,18.66,eur,4.5,True
7092,Ferrari Austria R12633,3,7,electrical ring,2,Ferrari,Austria,421.0,6.41,mm,0.65,kg,10.4,eur,3.5,True
7093,Mercedes Austria R11600,3,7,electrical ring,2,Mercedes,Austria,484.0,5.81,mm,0.26,kg,19.05,eur,4.5,True
7094,Jeep Mexico R25605,3,7,electrical ring,2,Jeep,Mexico,485.0,6.33,mm,0.81,kg,24.03,eur,3.0,True
7095,Hyundai Cuba R15598,3,7,electrical ring,2,Hyundai,Cuba,483.0,6.14,mm,0.43,kg,10.45,eur,4.0,True
7096,KTM Germany R13668,3,7,electrical ring,2,KTM,Germany,487.0,5.46,mm,0.24,kg,16.12,eur,4.5,True
7097,Tesla Brazil R1002,3,7,electrical ring,2,Tesla,Brazil,441.0,5.09,mm,0.38,kg,19.35,eur,3.5,True
7098,Acura Egypt R9488,3,7,electrical ring,2,Acura,Egypt,435.0,6.75,mm,0.8,kg,10.22,eur,3.5,True
7099,Volkswagen Thailand R14635,3,7,electrical ring,2,Volkswagen,Thailand,344.0,5.66,mm,0.36,kg,21.33,eur,4.5,True
7100,Ford Russia R34794,3,7,electrical ring,2,Ford,Russia,399.0,5.95,mm,0.49,kg,13.41,eur,4.5,True
7101,Ford Japan R21628,3,7,electrical ring,2,Ford,Japan,437.0,6.66,mm,0.74,kg,21.19,eur,4.5,True
7102,Toyota Sweden R39701,3,7,electrical ring,2,Toyota,Sweden,426.0,6.73,mm,0.75,kg,23.39,eur,3.5,True
7103,Volkswagen Canada R27631,3,7,electrical ring,2,Volkswagen,Canada,468.0,5.39,mm,0.34,kg,17.3,eur,3.0,True
7104,Ford China R11205,3,7,electrical ring,2,Ford,China,415.0,6.66,mm,0.28,kg,14.7,eur,4.5,True
7105,KTM Thailand R35066,3,7,electrical ring,2,KTM,Thailand,472.0,5.18,mm,0.8,kg,23.68,eur,3.5,True
7106,Volvo Denmark R27141,3,7,electrical ring,2,Volvo,Denmark,315.0,6.28,mm,0.57,kg,10.24,eur,4.0,True
7107,Honda Indonesia R20801,3,7,electrical ring,2,Honda,Indonesia,436.0,6.05,mm,0.4,kg,10.08,eur,4.5,True
7108,Volvo Belgium R17874,3,7,electrical ring,2,Volvo,Belgium,477.0,5.06,mm,0.78,kg,20.81,eur,4.0,True
7109,Lincoln Germany R12204,3,7,electrical ring,2,Lincoln,Germany,497.0,6.76,mm,0.55,kg,21.94,eur,4.0,True
7110,Daimler India R7408,3,7,electrical ring,2,Daimler,India,329.0,6.48,mm,0.62,kg,13.61,eur,3.5,True
7111,Acura Norway R31051,3,7,electrical ring,2,Acura,Norway,470.0,6.04,mm,0.47,kg,20.26,eur,4.0,True
7112,Toyota Russia R38416,3,7,electrical ring,2,Toyota,Russia,384.0,6.11,mm,0.38,kg,13.33,eur,3.0,True
7113,BYD India R12269,3,7,electrical ring,2,BYD,India,385.0,5.13,mm,0.95,kg,24.14,eur,4.5,True
7114,Tesla Chile R30395,3,7,electrical ring,2,Tesla,Chile,463.0,6.11,mm,0.86,kg,17.6,eur,4.5,True
7115,BYD Chile R8237,3,7,electrical ring,2,BYD,Chile,330.0,6.95,mm,0.92,kg,12.57,eur,4.5,True
7116,Benz France R34470,3,7,electrical ring,2,Benz,France,414.0,6.99,mm,0.91,kg,16.99,eur,5.0,True
7117,Ferrari Turkey R2131,3,7,electrical ring,2,Ferrari,Turkey,361.0,6.76,mm,0.82,kg,14.79,eur,5.0,True
7118,BYD Thailand R18236,3,7,electrical ring,2,BYD,Thailand,448.0,5.44,mm,0.29,kg,10.09,eur,4.0,True
7119,Toyota India R33657,3,7,electrical ring,2,Toyota,India,377.0,5.79,mm,0.59,kg,20.45,eur,3.5,True
7120,Benz Chile R38706,3,7,electrical ring,2,Benz,Chile,311.0,5.28,mm,0.95,kg,24.92,eur,4.0,True
7121,Volkswagen Denmark R32006,3,7,electrical ring,2,Volkswagen,Denmark,413.0,5.9,mm,0.84,kg,13.53,eur,3.5,True
7122,Buick Norway R19564,3,7,electrical ring,2,Buick,Norway,358.0,5.22,mm,0.96,kg,11.44,eur,4.5,True
7123,Mercedes Italy R9030,3,7,electrical ring,2,Mercedes,Italy,366.0,5.62,mm,0.52,kg,10.19,eur,3.5,True
7124,Toyota Switzerland R24605,3,7,electrical ring,2,Toyota,Switzerland,481.0,6.46,mm,0.82,kg,15.25,eur,5.0,True
7125,Honda Japan R16735,3,7,electrical ring,2,Honda,Japan,304.0,6.83,mm,0.93,kg,15.15,eur,4.0,True
7126,GMC Thailand R19209,3,7,electrical ring,2,GMC,Thailand,324.0,5.58,mm,0.57,kg,13.86,eur,4.0,True
7127,Honda Turkey R22499,3,7,electrical ring,2,Honda,Turkey,355.0,6.37,mm,0.89,kg,20.86,eur,3.5,True
7128,GMC France R32175,3,7,electrical ring,2,GMC,France,445.0,5.16,mm,0.95,kg,12.98,eur,3.5,True
7129,Volkswagen Egypt R21212,3,7,electrical ring,2,Volkswagen,Egypt,404.0,5.0,mm,0.93,kg,23.45,eur,3.5,True
7130,Tesla Turkey R20106,3,7,electrical ring,2,Tesla,Turkey,459.0,6.85,mm,0.69,kg,23.98,eur,4.0,True
7131,Daimler Thailand R7974,3,7,electrical ring,2,Daimler,Thailand,342.0,5.24,mm,0.52,kg,18.26,eur,3.5,True
7132,Buick Turkey R21780,3,7,electrical ring,2,Buick,Turkey,486.0,5.2,mm,0.42,kg,13.18,eur,4.0,True
7133,Tesla China R16092,3,7,electrical ring,2,Tesla,China,388.0,5.32,mm,0.41,kg,19.5,eur,4.0,True
7134,GMC Austria R22643,3,7,electrical ring,2,GMC,Austria,426.0,5.41,mm,0.57,kg,16.6,eur,3.0,True
7135,Volvo Sweden R6512,3,7,electrical ring,2,Volvo,Sweden,480.0,6.16,mm,0.46,kg,22.41,eur,4.5,True
7136,Volkswagen Belgium R32041,3,7,electrical ring,2,Volkswagen,Belgium,477.0,5.91,mm,0.95,kg,14.48,eur,3.5,True
7137,KTM Thailand R33044,3,7,electrical ring,2,KTM,Thailand,497.0,5.83,mm,0.43,kg,20.82,eur,4.5,True
7138,Lincoln Russia R9287,3,7,electrical ring,2,Lincoln,Russia,352.0,5.63,mm,0.28,kg,21.02,eur,4.5,True
7139,Benz Germany R5191,3,7,electrical ring,2,Benz,Germany,425.0,6.16,mm,0.94,kg,22.24,eur,5.0,True
7140,Ferrari Italy R5127,3,7,electrical ring,2,Ferrari,Italy,399.0,6.95,mm,0.96,kg,13.48,eur,4.0,True
7141,Volvo Canada R4592,3,7,electrical ring,2,Volvo,Canada,383.0,6.87,mm,0.83,kg,13.27,eur,4.5,True
7142,Daimler Norway R33952,3,7,electrical ring,2,Daimler,Norway,439.0,6.04,mm,0.61,kg,19.49,eur,3.5,True
7143,Buick Indonesia R2112,3,7,electrical ring,2,Buick,Indonesia,357.0,5.89,mm,0.41,kg,13.69,eur,5.0,True
7144,Volvo Romania R24473,3,7,electrical ring,2,Volvo,Romania,470.0,5.56,mm,0.69,kg,15.56,eur,3.0,True
7145,Daimler Canada R28341,3,7,electrical ring,2,Daimler,Canada,360.0,6.57,mm,0.54,kg,24.95,eur,3.5,True
7146,Acura Turkey R36315,3,7,electrical ring,2,Acura,Turkey,465.0,6.47,mm,0.73,kg,15.59,eur,4.0,True
7147,Lincoln Turkey R35479,3,7,electrical ring,2,Lincoln,Turkey,476.0,6.54,mm,0.9,kg,19.56,eur,4.0,True
7148,Hyundai China R38281,3,7,electrical ring,2,Hyundai,China,380.0,6.33,mm,0.3,kg,18.3,eur,5.0,True
7149,Hyundai France R13717,3,7,electrical ring,2,Hyundai,France,358.0,5.11,mm,0.38,kg,17.29,eur,4.5,True
7150,BYD Brazil R13248,3,7,electrical ring,2,BYD,Brazil,312.0,6.74,mm,0.51,kg,22.51,eur,4.0,True
7151,Volkswagen Austria R37759,3,7,electrical ring,2,Volkswagen,Austria,460.0,5.13,mm,0.98,kg,11.81,eur,3.5,True
7152,BYD Turkey R22984,3,7,electrical ring,2,BYD,Turkey,363.0,5.6,mm,0.88,kg,23.22,eur,4.5,True
7153,Acura Belgium R32371,3,7,electrical ring,2,Acura,Belgium,377.0,5.15,mm,0.92,kg,12.81,eur,4.5,True
7154,Toyota Sweden R37620,3,7,electrical ring,2,Toyota,Sweden,356.0,5.14,mm,0.61,kg,12.26,eur,5.0,True
7155,Buick Sweden R5247,3,7,electrical ring,2,Buick,Sweden,435.0,6.39,mm,0.62,kg,14.57,eur,3.0,True
7156,Volkswagen Belgium R32279,3,7,electrical ring,2,Volkswagen,Belgium,377.0,6.71,mm,0.94,kg,24.21,eur,4.0,True
7157,Tesla Brazil R27461,3,7,electrical ring,2,Tesla,Brazil,396.0,6.73,mm,0.78,kg,22.7,eur,4.5,True
7158,Toyota Sweden R26490,3,7,electrical ring,2,Toyota,Sweden,443.0,6.79,mm,0.9,kg,10.88,eur,5.0,True
7159,Acura Japan R32032,3,7,electrical ring,2,Acura,Japan,396.0,5.13,mm,0.96,kg,12.7,eur,3.5,True
7160,Daimler Denmark R18319,3,7,electrical ring,2,Daimler,Denmark,366.0,6.27,mm,0.59,kg,22.84,eur,3.5,True
7161,BYD USA R34766,3,7,electrical ring,2,BYD,USA,338.0,5.28,mm,0.57,kg,19.26,eur,3.5,True
7162,Toyota Indonesia R16148,3,7,electrical ring,2,Toyota,Indonesia,439.0,6.04,mm,0.54,kg,10.12,eur,5.0,True
7163,BYD Russia R21069,3,7,electrical ring,2,BYD,Russia,313.0,5.93,mm,0.93,kg,19.85,eur,3.0,True
7164,Hyundai China R34841,3,7,electrical ring,2,Hyundai,China,330.0,6.91,mm,0.47,kg,18.12,eur,3.5,True
7165,Honda Turkey R2270,3,7,electrical ring,2,Honda,Turkey,410.0,6.08,mm,0.44,kg,17.2,eur,3.5,True
7166,Ford New Zealand R38390,3,7,electrical ring,2,Ford,New,432.0,5.83,mm,0.69,kg,24.72,eur,4.0,True
7167,Lincoln Norway R14138,3,7,electrical ring,2,Lincoln,Norway,347.0,6.76,mm,0.34,kg,15.1,eur,3.5,True
7168,Benz Brazil R38663,3,7,electrical ring,2,Benz,Brazil,498.0,5.96,mm,0.92,kg,17.15,eur,4.5,True
7169,Volvo Turkey R21634,3,7,electrical ring,2,Volvo,Turkey,309.0,5.27,mm,0.9,kg,15.96,eur,4.0,True
7170,Toyota Sweden R37255,3,7,electrical ring,2,Toyota,Sweden,333.0,6.52,mm,0.33,kg,16.38,eur,5.0,True
7171,Toyota Denmark R21753,3,7,electrical ring,2,Toyota,Denmark,346.0,6.95,mm,0.83,kg,15.17,eur,3.5,True
7172,Hyundai Egypt R25428,3,7,electrical ring,2,Hyundai,Egypt,382.0,6.0,mm,0.61,kg,23.59,eur,3.5,True
7173,Acura Sweden R25427,3,7,electrical ring,2,Acura,Sweden,393.0,6.7,mm,0.61,kg,16.65,eur,5.0,True
7174,Honda Norway R1520,3,7,electrical ring,2,Honda,Norway,447.0,6.78,mm,0.68,kg,19.55,eur,3.0,True
7175,Lincoln Norway R24443,3,7,electrical ring,2,Lincoln,Norway,439.0,5.8,mm,1.0,kg,19.21,eur,4.0,True
7176,Benz Thailand R33996,3,7,electrical ring,2,Benz,Thailand,315.0,5.15,mm,0.82,kg,16.74,eur,3.0,True
7177,Daimler China R22722,3,7,electrical ring,2,Daimler,China,456.0,5.24,mm,0.26,kg,21.43,eur,3.5,True
7178,BYD New Zealand R22852,3,7,electrical ring,2,BYD,New,477.0,5.19,mm,0.73,kg,21.46,eur,4.5,True
7179,BYD Norway R20934,3,7,electrical ring,2,BYD,Norway,455.0,5.35,mm,0.49,kg,23.91,eur,4.5,True
7180,BMW New Zealand R38737,3,7,electrical ring,2,BMW,New,306.0,5.75,mm,0.57,kg,14.96,eur,4.0,True
7181,BYD Austria R24755,3,7,electrical ring,2,BYD,Austria,330.0,6.56,mm,0.52,kg,17.75,eur,4.0,True
7182,Jeep China R9846,3,7,electrical ring,2,Jeep,China,330.0,5.23,mm,0.56,kg,23.47,eur,5.0,True
7183,GMC France R36181,3,7,electrical ring,2,GMC,France,480.0,5.32,mm,0.63,kg,15.55,eur,3.5,True
7184,Daimler Germany R33637,3,7,electrical ring,2,Daimler,Germany,491.0,5.2,mm,0.49,kg,13.99,eur,3.5,True
7185,Mercedes China R11586,3,7,electrical ring,2,Mercedes,China,424.0,6.6,mm,0.27,kg,20.72,eur,4.0,True
7186,BMW Norway R34077,3,7,electrical ring,2,BMW,Norway,388.0,6.12,mm,0.79,kg,14.51,eur,4.5,True
7187,BYD Egypt R23535,3,7,electrical ring,2,BYD,Egypt,368.0,5.94,mm,0.89,kg,18.47,eur,3.5,True
7188,Jeep Denmark R21374,3,7,electrical ring,2,Jeep,Denmark,307.0,5.16,mm,0.71,kg,18.71,eur,4.5,True
7189,Jeep Italy R26107,3,7,electrical ring,2,Jeep,Italy,479.0,6.11,mm,0.89,kg,12.89,eur,3.5,True
7190,Volvo Korea R29244,3,7,electrical ring,2,Volvo,Korea,445.0,6.85,mm,0.81,kg,11.06,eur,3.5,True
7191,Benz Austria R17702,3,7,electrical ring,2,Benz,Austria,351.0,6.21,mm,0.3,kg,17.5,eur,4.5,True
7192,Daimler Denmark R19966,3,7,electrical ring,2,Daimler,Denmark,403.0,5.39,mm,0.58,kg,22.57,eur,3.5,True
7193,Ford Brazil R10865,3,7,electrical ring,2,Ford,Brazil,301.0,5.15,mm,0.36,kg,15.46,eur,4.5,True
7194,Daimler China R18082,3,7,electrical ring,2,Daimler,China,445.0,6.26,mm,0.54,kg,18.14,eur,4.0,True
7195,Honda Belgium R22099,3,7,electrical ring,2,Honda,Belgium,491.0,5.31,mm,0.79,kg,19.34,eur,4.0,True
7196,Lincoln China R15181,3,7,electrical ring,2,Lincoln,China,397.0,6.65,mm,0.39,kg,10.41,eur,4.0,True
7197,BMW Cuba R26532,3,7,electrical ring,2,BMW,Cuba,430.0,5.38,mm,0.73,kg,11.18,eur,5.0,True
7198,GMC Turkey R38818,3,7,electrical ring,2,GMC,Turkey,356.0,6.19,mm,0.72,kg,19.04,eur,3.5,True
7199,Hyundai Denmark R27619,3,7,electrical ring,2,Hyundai,Denmark,352.0,6.35,mm,0.79,kg,13.75,eur,4.0,True
7200,BYD Germany R25673,3,7,electrical ring,2,BYD,Germany,448.0,6.37,mm,0.28,kg,18.31,eur,4.0,True
7201,BYD Italy R10644,3,7,electrical ring,2,BYD,Italy,328.0,6.93,mm,0.35,kg,20.72,eur,4.5,True
7202,Volvo Thailand R14388,3,7,electrical ring,2,Volvo,Thailand,446.0,5.9,mm,0.86,kg,18.13,eur,3.5,True
7203,BMW China R28071,3,7,electrical ring,2,BMW,China,338.0,6.96,mm,0.8,kg,14.1,eur,5.0,True
7204,Volkswagen Turkey R4658,3,7,electrical ring,2,Volkswagen,Turkey,345.0,6.5,mm,0.61,kg,20.79,eur,5.0,True
7205,Mercedes India R22999,3,7,electrical ring,2,Mercedes,India,421.0,5.51,mm,0.5,kg,12.98,eur,4.0,True
7206,Toyota Turkey R8903,3,7,electrical ring,2,Toyota,Turkey,335.0,6.73,mm,0.8,kg,24.3,eur,4.0,True
7207,Mercedes Japan R32211,3,7,electrical ring,2,Mercedes,Japan,408.0,5.91,mm,0.58,kg,23.45,eur,4.0,True
7208,Mercedes Switzerland R4599,3,7,electrical ring,2,Mercedes,Switzerland,381.0,5.97,mm,0.8,kg,17.06,eur,5.0,True
7209,Jeep New Zealand R11119,3,7,electrical ring,2,Jeep,New,371.0,6.13,mm,0.29,kg,16.44,eur,4.0,True
7210,Benz Mexico R12904,3,7,electrical ring,2,Benz,Mexico,495.0,5.44,mm,0.57,kg,16.8,eur,3.5,True
7211,GMC Russia R27441,3,7,electrical ring,2,GMC,Russia,380.0,5.9,mm,0.28,kg,22.95,eur,3.0,True
7212,Toyota New Zealand R16945,3,7,electrical ring,2,Toyota,New,481.0,6.85,mm,0.59,kg,17.39,eur,4.5,True
7213,Lincoln Egypt R7952,3,7,electrical ring,2,Lincoln,Egypt,384.0,5.83,mm,0.89,kg,14.88,eur,3.5,True
7214,Hyundai Germany R7280,3,7,electrical ring,2,Hyundai,Germany,453.0,5.47,mm,0.3,kg,18.37,eur,3.0,True
7215,Toyota Austria R34912,3,7,electrical ring,2,Toyota,Austria,433.0,5.13,mm,0.5,kg,18.09,eur,3.5,True
7216,Hyundai Denmark R26359,3,7,electrical ring,2,Hyundai,Denmark,349.0,5.62,mm,0.75,kg,15.66,eur,3.5,True
7217,Lincoln Mexico R23225,3,7,electrical ring,2,Lincoln,Mexico,468.0,5.39,mm,0.3,kg,17.12,eur,4.0,True
7218,Volvo Austria R1587,3,7,electrical ring,2,Volvo,Austria,426.0,6.32,mm,0.5,kg,13.5,eur,4.0,True
7219,Volkswagen Thailand R34309,3,7,electrical ring,2,Volkswagen,Thailand,307.0,5.6,mm,0.88,kg,19.8,eur,4.5,True
7220,Benz Germany R34266,3,7,electrical ring,2,Benz,Germany,384.0,5.01,mm,0.34,kg,14.35,eur,4.0,True
7221,Volvo Brazil R29333,3,7,electrical ring,2,Volvo,Brazil,338.0,6.22,mm,0.72,kg,13.55,eur,4.5,True
7222,Toyota Romania R36212,3,7,electrical ring,2,Toyota,Romania,315.0,6.33,mm,0.44,kg,22.2,eur,3.0,True
7223,Ford Sweden R8043,3,7,electrical ring,2,Ford,Sweden,338.0,6.86,mm,0.72,kg,16.64,eur,4.0,True
7224,Daimler Russia R37909,3,7,electrical ring,2,Daimler,Russia,319.0,5.58,mm,0.34,kg,20.76,eur,3.5,True
7225,BMW Italy R3037,3,7,electrical ring,2,BMW,Italy,440.0,5.34,mm,0.7,kg,13.64,eur,3.5,True
7226,Buick France R19118,3,7,electrical ring,2,Buick,France,376.0,5.18,mm,0.61,kg,11.64,eur,3.5,True
7227,Volkswagen Chile R25214,3,7,electrical ring,2,Volkswagen,Chile,374.0,6.45,mm,0.48,kg,19.39,eur,4.5,True
7228,Lincoln Egypt R5222,3,7,electrical ring,2,Lincoln,Egypt,491.0,6.83,mm,0.79,kg,21.91,eur,4.5,True
7229,Honda Canada R18633,3,7,electrical ring,2,Honda,Canada,310.0,6.97,mm,0.61,kg,21.72,eur,3.5,True
7230,Lincoln Japan R12361,3,7,electrical ring,2,Lincoln,Japan,329.0,6.13,mm,0.4,kg,10.62,eur,4.5,True
7231,Acura Romania R22019,3,7,electrical ring,2,Acura,Romania,468.0,6.83,mm,0.8,kg,19.68,eur,4.5,True
7232,Toyota Mexico R30311,3,7,electrical ring,2,Toyota,Mexico,487.0,5.24,mm,0.38,kg,15.46,eur,3.0,True
7233,BMW Mexico R37028,3,7,electrical ring,2,BMW,Mexico,431.0,6.4,mm,0.54,kg,12.89,eur,3.0,True
7234,Honda Austria R12682,3,7,electrical ring,2,Honda,Austria,370.0,6.41,mm,0.87,kg,18.25,eur,4.5,True
7235,Ferrari Italy R8754,3,7,electrical ring,2,Ferrari,Italy,427.0,5.41,mm,0.3,kg,22.64,eur,5.0,True
7236,Volvo Sweden R26092,3,7,electrical ring,2,Volvo,Sweden,371.0,5.56,mm,0.88,kg,22.0,eur,4.0,True
7237,Mercedes Canada R32699,3,7,electrical ring,2,Mercedes,Canada,402.0,6.54,mm,0.38,kg,19.38,eur,4.5,True
7238,Hyundai Turkey R8228,3,7,electrical ring,2,Hyundai,Turkey,466.0,5.98,mm,0.71,kg,21.69,eur,3.5,True
7239,Buick Austria R7783,3,7,electrical ring,2,Buick,Austria,372.0,6.32,mm,0.51,kg,17.39,eur,4.5,True
7240,Ferrari Chile R23308,3,7,electrical ring,2,Ferrari,Chile,312.0,6.72,mm,0.96,kg,11.23,eur,4.0,True
7241,KTM France R33829,3,7,electrical ring,2,KTM,France,376.0,5.05,mm,0.92,kg,14.07,eur,3.0,True
7242,Toyota Chile R25895,3,7,electrical ring,2,Toyota,Chile,481.0,5.64,mm,0.8,kg,16.66,eur,4.0,True
7243,GMC Cuba R11246,3,7,electrical ring,2,GMC,Cuba,344.0,6.02,mm,0.51,kg,16.66,eur,4.0,True
7244,Volvo China R37243,3,7,electrical ring,2,Volvo,China,447.0,5.43,mm,0.79,kg,13.27,eur,4.0,True
7245,Lincoln Denmark R38497,3,7,electrical ring,2,Lincoln,Denmark,315.0,6.44,mm,0.69,kg,17.8,eur,3.5,True
7246,Acura Italy R4282,3,7,electrical ring,2,Acura,Italy,402.0,6.55,mm,0.49,kg,15.16,eur,4.0,True
7247,Tesla Belgium R9195,3,7,electrical ring,2,Tesla,Belgium,494.0,6.82,mm,0.68,kg,10.33,eur,4.5,True
7248,Daimler Egypt R25823,3,7,electrical ring,2,Daimler,Egypt,461.0,5.56,mm,0.31,kg,22.13,eur,3.0,True
7249,Ferrari Austria R9427,3,7,electrical ring,2,Ferrari,Austria,332.0,6.33,mm,0.38,kg,21.7,eur,3.5,True
7250,Acura France R22202,3,7,electrical ring,2,Acura,France,388.0,6.55,mm,0.81,kg,10.04,eur,3.5,True
7251,BMW Belgium R2251,3,7,electrical ring,2,BMW,Belgium,453.0,5.88,mm,0.79,kg,14.37,eur,3.0,True
7252,Ferrari Canada R35961,3,7,electrical ring,2,Ferrari,Canada,467.0,5.38,mm,0.87,kg,20.93,eur,3.0,True
7253,Tesla France R23951,3,7,electrical ring,2,Tesla,France,486.0,5.42,mm,0.6,kg,15.2,eur,4.5,True
7254,Lincoln Norway R27883,3,7,electrical ring,2,Lincoln,Norway,406.0,6.64,mm,0.7,kg,14.14,eur,4.5,True
7255,Mercedes Korea R28082,3,7,electrical ring,2,Mercedes,Korea,425.0,5.74,mm,0.57,kg,20.57,eur,5.0,True
7256,GMC Indonesia R23511,3,7,electrical ring,2,GMC,Indonesia,488.0,5.23,mm,0.7,kg,15.15,eur,4.5,True
7257,Toyota India R18692,3,7,electrical ring,2,Toyota,India,326.0,5.38,mm,0.97,kg,24.17,eur,4.0,True
7258,Toyota Austria R15479,3,7,electrical ring,2,Toyota,Austria,499.0,6.94,mm,0.89,kg,17.21,eur,4.0,True
7259,BYD Romania R12390,3,7,electrical ring,2,BYD,Romania,479.0,6.92,mm,0.51,kg,10.57,eur,4.5,True
7260,KTM Japan R8778,3,7,electrical ring,2,KTM,Japan,317.0,6.69,mm,0.73,kg,10.73,eur,4.0,True
7261,BYD New Zealand R20420,3,7,electrical ring,2,BYD,New,358.0,6.32,mm,0.6,kg,13.35,eur,4.5,True
7262,Acura China R13017,3,7,electrical ring,2,Acura,China,303.0,6.74,mm,0.6,kg,11.83,eur,3.5,True
7263,Jeep Brazil R26395,3,7,electrical ring,2,Jeep,Brazil,441.0,6.49,mm,0.61,kg,14.92,eur,4.0,True
