material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,power,voltage,current,price,currency,rank,is leaf
7815,Acura China F19565,3,6,alternator fan,2,Acura,China,267.0,579.01,mm,2.76,kg,36,12,2.5,91.41,eur,4.5,True
7816,Honda Italy F11881,3,6,alternator fan,2,Honda,Italy,281.0,521.95,mm,1.67,kg,36,12,3.0,138.49,eur,3.5,True
7817,Benz Turkey F16700,3,6,alternator fan,2,Benz,Turkey,321.0,517.14,mm,1.76,kg,36,12,3.0,133.18,eur,4.5,True
7818,Lincoln Belgium F27547,3,6,alternator fan,2,Lincoln,Belgium,346.0,524.09,mm,1.5,kg,24,12,2.5,141.69,eur,4.0,True
7819,BYD Cuba F17114,3,6,alternator fan,2,BYD,Cuba,275.0,568.34,mm,2.68,kg,24,12,2.5,77.15,eur,3.0,True
7820,BMW Norway F12337,3,6,alternator fan,2,BMW,Norway,307.0,567.43,mm,2.25,kg,24,12,2.5,110.05,eur,3.0,True
7821,Toyota Netherlands F20784,3,6,alternator fan,2,Toyota,Netherlands,303.0,566.8,mm,2.5,kg,36,12,2.5,91.2,eur,4.5,True
7822,Tesla Denmark F3520,3,6,alternator fan,2,Tesla,Denmark,255.0,564.48,mm,2.57,kg,24,12,3.0,115.25,eur,3.5,True
7823,Volvo Chile F34374,3,6,alternator fan,2,Volvo,Chile,343.0,503.18,mm,1.0,kg,36,12,2.5,106.95,eur,3.0,True
7824,KTM Italy F9897,3,6,alternator fan,2,KTM,Italy,324.0,574.82,mm,1.23,kg,36,12,3.0,81.78,eur,4.5,True
7825,Toyota USA F15632,3,6,alternator fan,2,Toyota,USA,256.0,541.41,mm,1.0,kg,36,12,2.5,124.18,eur,4.5,True
7826,Lincoln Mexico F15893,3,6,alternator fan,2,Lincoln,Mexico,320.0,523.41,mm,2.63,kg,36,12,3.0,89.88,eur,3.5,True
7827,Ford Russia F39914,3,6,alternator fan,2,Ford,Russia,311.0,589.3,mm,2.28,kg,36,12,3.0,86.3,eur,4.5,True
7828,KTM Sweden F24522,3,6,alternator fan,2,KTM,Sweden,291.0,506.98,mm,1.88,kg,36,12,2.5,149.44,eur,3.5,True
7829,Honda Korea F22700,3,6,alternator fan,2,Honda,Korea,330.0,529.54,mm,2.73,kg,24,12,3.0,82.56,eur,5.0,True
7830,BMW Mexico F15065,3,6,alternator fan,2,BMW,Mexico,258.0,508.09,mm,2.12,kg,24,12,3.0,109.06,eur,4.0,True
7831,Jeep Belgium F37715,3,6,alternator fan,2,Jeep,Belgium,292.0,565.7,mm,1.35,kg,24,12,3.0,84.08,eur,4.5,True
7832,Ford Norway F34241,3,6,alternator fan,2,Ford,Norway,292.0,514.4,mm,3.0,kg,24,12,3.0,138.98,eur,4.5,True
7833,Honda Indonesia F8551,3,6,alternator fan,2,Honda,Indonesia,284.0,514.92,mm,1.78,kg,24,12,3.0,149.51,eur,3.5,True
7834,Benz Romania F8422,3,6,alternator fan,2,Benz,Romania,252.0,506.43,mm,1.36,kg,24,12,2.5,111.63,eur,3.5,True
7835,Honda Italy F31731,3,6,alternator fan,2,Honda,Italy,286.0,506.68,mm,2.37,kg,36,12,3.0,140.77,eur,4.0,True
7836,Volvo Romania F3718,3,6,alternator fan,2,Volvo,Romania,253.0,597.09,mm,2.29,kg,24,12,2.5,145.39,eur,4.5,True
7837,Mercedes Switzerland F5227,3,6,alternator fan,2,Mercedes,Switzerland,327.0,552.98,mm,1.28,kg,24,12,2.5,98.95,eur,4.0,True
7838,Ferrari Netherlands F14289,3,6,alternator fan,2,Ferrari,Netherlands,277.0,549.53,mm,1.38,kg,36,12,2.5,120.81,eur,4.0,True
7839,Mercedes Cuba F33905,3,6,alternator fan,2,Mercedes,Cuba,250.0,592.12,mm,1.67,kg,36,12,3.0,79.17,eur,4.5,True
7840,BMW Denmark F13690,3,6,alternator fan,2,BMW,Denmark,322.0,522.75,mm,1.78,kg,24,12,2.5,132.48,eur,3.5,True
7841,Ferrari Turkey F4361,3,6,alternator fan,2,Ferrari,Turkey,295.0,521.08,mm,1.16,kg,24,12,2.5,111.95,eur,4.0,True
7842,KTM China F21952,3,6,alternator fan,2,KTM,China,343.0,525.24,mm,2.78,kg,24,12,2.5,104.57,eur,3.5,True
7843,Tesla Italy F36034,3,6,alternator fan,2,Tesla,Italy,320.0,583.95,mm,2.56,kg,24,12,2.5,90.87,eur,4.5,True
7844,Volkswagen China F14210,3,6,alternator fan,2,Volkswagen,China,298.0,529.55,mm,2.92,kg,36,12,2.5,98.32,eur,4.0,True
7845,Lincoln Korea F16958,3,6,alternator fan,2,Lincoln,Korea,280.0,525.14,mm,2.19,kg,36,12,3.0,89.82,eur,5.0,True
7846,Tesla Chile F38039,3,6,alternator fan,2,Tesla,Chile,333.0,565.83,mm,1.84,kg,24,12,3.0,98.25,eur,4.5,True
7847,BMW Austria F23231,3,6,alternator fan,2,BMW,Austria,272.0,565.03,mm,1.33,kg,36,12,2.5,128.95,eur,4.5,True
7848,Mercedes Cuba F29928,3,6,alternator fan,2,Mercedes,Cuba,303.0,598.63,mm,2.01,kg,36,12,3.0,101.42,eur,5.0,True
7849,BMW Egypt F19314,3,6,alternator fan,2,BMW,Egypt,348.0,571.9,mm,1.88,kg,24,12,2.5,110.24,eur,4.0,True
7850,BMW USA F38259,3,6,alternator fan,2,BMW,USA,299.0,538.09,mm,1.26,kg,24,12,2.5,102.6,eur,3.0,True
7851,Honda Austria F23388,3,6,alternator fan,2,Honda,Austria,301.0,542.11,mm,1.86,kg,36,12,3.0,96.32,eur,4.0,True
7852,Hyundai USA F19644,3,6,alternator fan,2,Hyundai,USA,329.0,546.86,mm,1.82,kg,24,12,2.5,124.68,eur,3.0,True
7853,Tesla Chile F33919,3,6,alternator fan,2,Tesla,Chile,316.0,531.25,mm,2.94,kg,24,12,3.0,84.29,eur,3.5,True
7854,Jeep India F12289,3,6,alternator fan,2,Jeep,India,339.0,565.51,mm,2.57,kg,36,12,3.0,140.99,eur,3.5,True
7855,Benz India F8095,3,6,alternator fan,2,Benz,India,311.0,517.58,mm,2.37,kg,36,12,2.5,120.12,eur,4.5,True
7856,Benz Brazil F11535,3,6,alternator fan,2,Benz,Brazil,271.0,562.76,mm,1.66,kg,36,12,2.5,126.23,eur,3.5,True
7857,Jeep Sweden F6755,3,6,alternator fan,2,Jeep,Sweden,326.0,567.52,mm,2.5,kg,36,12,2.5,112.2,eur,3.5,True
7858,Ferrari Russia F17648,3,6,alternator fan,2,Ferrari,Russia,283.0,509.67,mm,2.01,kg,36,12,2.5,119.36,eur,4.0,True
7859,KTM Turkey F12407,3,6,alternator fan,2,KTM,Turkey,341.0,568.59,mm,1.38,kg,36,12,3.0,121.55,eur,4.5,True
7860,BMW Russia F20794,3,6,alternator fan,2,BMW,Russia,345.0,586.7,mm,2.87,kg,24,12,3.0,79.45,eur,4.0,True
7861,Lincoln Switzerland F32399,3,6,alternator fan,2,Lincoln,Switzerland,252.0,530.73,mm,2.27,kg,36,12,2.5,120.98,eur,4.5,True
7862,Mercedes Chile F1581,3,6,alternator fan,2,Mercedes,Chile,276.0,524.81,mm,2.99,kg,24,12,3.0,123.77,eur,5.0,True
7863,GMC Germany F9531,3,6,alternator fan,2,GMC,Germany,318.0,591.41,mm,1.47,kg,36,12,2.5,101.44,eur,4.0,True
7864,Lincoln Canada F7751,3,6,alternator fan,2,Lincoln,Canada,303.0,520.49,mm,1.83,kg,24,12,2.5,96.09,eur,5.0,True
7865,Buick Netherlands F1650,3,6,alternator fan,2,Buick,Netherlands,346.0,522.13,mm,2.68,kg,36,12,3.0,79.61,eur,4.0,True
7866,Volkswagen Sweden F38882,3,6,alternator fan,2,Volkswagen,Sweden,259.0,525.91,mm,1.69,kg,36,12,3.0,86.68,eur,4.5,True
7867,Toyota Chile F22568,3,6,alternator fan,2,Toyota,Chile,262.0,515.96,mm,1.71,kg,24,12,2.5,120.6,eur,3.5,True
7868,Ferrari Indonesia F35295,3,6,alternator fan,2,Ferrari,Indonesia,283.0,538.6,mm,1.22,kg,36,12,2.5,78.05,eur,5.0,True
7869,Volkswagen Egypt F28924,3,6,alternator fan,2,Volkswagen,Egypt,272.0,526.4,mm,2.45,kg,24,12,3.0,100.41,eur,3.5,True
7870,Jeep Egypt F31292,3,6,alternator fan,2,Jeep,Egypt,331.0,535.16,mm,1.13,kg,24,12,2.5,131.05,eur,3.5,True
7871,Daimler Thailand F10855,3,6,alternator fan,2,Daimler,Thailand,335.0,575.69,mm,1.21,kg,24,12,2.5,88.27,eur,4.0,True
7872,Acura Switzerland F22354,3,6,alternator fan,2,Acura,Switzerland,299.0,515.34,mm,2.95,kg,24,12,3.0,105.46,eur,3.5,True
7873,Buick Indonesia F12451,3,6,alternator fan,2,Buick,Indonesia,266.0,578.74,mm,2.76,kg,24,12,2.5,88.97,eur,4.0,True
7874,Ford Korea F5353,3,6,alternator fan,2,Ford,Korea,325.0,567.13,mm,2.11,kg,24,12,3.0,135.92,eur,3.0,True
7875,Honda Italy F35438,3,6,alternator fan,2,Honda,Italy,266.0,576.56,mm,2.82,kg,24,12,2.5,105.9,eur,4.0,True
7876,Acura Denmark F31039,3,6,alternator fan,2,Acura,Denmark,292.0,545.31,mm,1.58,kg,24,12,2.5,90.29,eur,4.0,True
7877,Benz China F33840,3,6,alternator fan,2,Benz,China,275.0,537.52,mm,1.6,kg,36,12,2.5,81.21,eur,3.5,True
7878,KTM Indonesia F20709,3,6,alternator fan,2,KTM,Indonesia,308.0,519.48,mm,1.39,kg,36,12,3.0,89.33,eur,4.0,True
7879,Volkswagen France F13392,3,6,alternator fan,2,Volkswagen,France,253.0,586.01,mm,2.5,kg,24,12,3.0,117.11,eur,4.0,True
7880,Toyota USA F1248,3,6,alternator fan,2,Toyota,USA,293.0,532.21,mm,2.58,kg,24,12,2.5,136.21,eur,3.0,True
7881,Buick USA F22420,3,6,alternator fan,2,Buick,USA,328.0,504.72,mm,2.19,kg,36,12,3.0,133.84,eur,4.5,True
7882,Volvo Turkey F38153,3,6,alternator fan,2,Volvo,Turkey,276.0,531.72,mm,1.05,kg,24,12,2.5,77.99,eur,3.5,True
7883,Ferrari China F24353,3,6,alternator fan,2,Ferrari,China,319.0,543.83,mm,2.1,kg,24,12,3.0,94.82,eur,3.5,True
7884,BMW Sweden F35190,3,6,alternator fan,2,BMW,Sweden,280.0,504.69,mm,2.12,kg,36,12,2.5,108.07,eur,4.5,True
7885,Toyota Denmark F27218,3,6,alternator fan,2,Toyota,Denmark,344.0,548.54,mm,1.88,kg,36,12,2.5,135.02,eur,4.0,True
7886,Lincoln China F30403,3,6,alternator fan,2,Lincoln,China,274.0,501.88,mm,1.12,kg,36,12,3.0,121.85,eur,4.5,True
7887,KTM Romania F37991,3,6,alternator fan,2,KTM,Romania,299.0,536.82,mm,2.26,kg,24,12,2.5,121.63,eur,5.0,True
7888,Buick Korea F6537,3,6,alternator fan,2,Buick,Korea,307.0,596.92,mm,1.27,kg,24,12,2.5,103.74,eur,4.0,True
7889,Volvo Switzerland F31746,3,6,alternator fan,2,Volvo,Switzerland,336.0,588.16,mm,2.7,kg,36,12,3.0,79.36,eur,4.5,True
7890,Acura Brazil F2177,3,6,alternator fan,2,Acura,Brazil,301.0,550.94,mm,2.41,kg,24,12,2.5,108.54,eur,3.5,True
7891,Acura Italy F16743,3,6,alternator fan,2,Acura,Italy,256.0,520.74,mm,2.95,kg,36,12,3.0,131.25,eur,3.5,True
7892,Mercedes Cuba F29712,3,6,alternator fan,2,Mercedes,Cuba,302.0,561.6,mm,1.72,kg,24,12,3.0,115.1,eur,4.0,True
7893,Tesla Thailand F37032,3,6,alternator fan,2,Tesla,Thailand,301.0,556.13,mm,1.61,kg,36,12,2.5,146.52,eur,4.5,True
7894,Buick Italy F12901,3,6,alternator fan,2,Buick,Italy,251.0,518.16,mm,1.71,kg,36,12,2.5,134.14,eur,4.0,True
7895,Tesla Switzerland F35330,3,6,alternator fan,2,Tesla,Switzerland,258.0,573.76,mm,2.06,kg,36,12,2.5,108.62,eur,5.0,True
7896,Hyundai Egypt F18364,3,6,alternator fan,2,Hyundai,Egypt,345.0,574.17,mm,2.13,kg,36,12,3.0,77.08,eur,4.0,True
7897,Buick Cuba F13051,3,6,alternator fan,2,Buick,Cuba,276.0,589.12,mm,2.94,kg,24,12,3.0,96.75,eur,5.0,True
7898,Buick Chile F8661,3,6,alternator fan,2,Buick,Chile,264.0,579.11,mm,2.86,kg,24,12,2.5,116.39,eur,4.5,True
7899,KTM Indonesia F25080,3,6,alternator fan,2,KTM,Indonesia,303.0,504.33,mm,1.53,kg,36,12,2.5,149.9,eur,3.5,True
7900,Acura Switzerland F11268,3,6,alternator fan,2,Acura,Switzerland,270.0,554.8,mm,2.36,kg,36,12,3.0,82.52,eur,4.5,True
7901,Mercedes Turkey F36754,3,6,alternator fan,2,Mercedes,Turkey,314.0,510.92,mm,1.56,kg,36,12,2.5,142.01,eur,4.5,True
7902,Toyota Italy F15895,3,6,alternator fan,2,Toyota,Italy,275.0,575.35,mm,2.62,kg,24,12,3.0,126.81,eur,4.0,True
7903,Volkswagen Chile F38883,3,6,alternator fan,2,Volkswagen,Chile,264.0,519.65,mm,2.26,kg,24,12,2.5,120.69,eur,4.0,True
7904,Jeep China F6339,3,6,alternator fan,2,Jeep,China,321.0,546.0,mm,1.64,kg,36,12,2.5,116.15,eur,4.0,True
7905,Ford Switzerland F30112,3,6,alternator fan,2,Ford,Switzerland,318.0,550.21,mm,2.74,kg,24,12,3.0,90.97,eur,3.0,True
7906,BMW Russia F29489,3,6,alternator fan,2,BMW,Russia,258.0,593.92,mm,1.33,kg,24,12,3.0,90.46,eur,3.5,True
7907,Volkswagen Thailand F36278,3,6,alternator fan,2,Volkswagen,Thailand,301.0,539.16,mm,2.3,kg,36,12,3.0,90.9,eur,3.5,True
7908,Hyundai Austria F28821,3,6,alternator fan,2,Hyundai,Austria,276.0,573.83,mm,2.3,kg,36,12,3.0,79.11,eur,3.5,True
7909,Hyundai Cuba F5764,3,6,alternator fan,2,Hyundai,Cuba,266.0,501.39,mm,1.36,kg,36,12,2.5,75.77,eur,3.0,True
7910,BMW Egypt F4745,3,6,alternator fan,2,BMW,Egypt,299.0,548.99,mm,1.46,kg,36,12,3.0,133.82,eur,3.5,True
7911,Hyundai Russia F25757,3,6,alternator fan,2,Hyundai,Russia,333.0,555.09,mm,2.92,kg,24,12,2.5,104.44,eur,5.0,True
7912,Honda Austria F10318,3,6,alternator fan,2,Honda,Austria,305.0,504.85,mm,1.88,kg,36,12,2.5,147.3,eur,4.0,True
7913,Tesla Austria F5270,3,6,alternator fan,2,Tesla,Austria,336.0,546.47,mm,2.54,kg,36,12,2.5,88.65,eur,4.0,True
7914,Buick Italy F31643,3,6,alternator fan,2,Buick,Italy,300.0,557.95,mm,2.16,kg,24,12,2.5,102.48,eur,4.5,True
7915,Lincoln Korea F8115,3,6,alternator fan,2,Lincoln,Korea,311.0,506.78,mm,1.67,kg,36,12,3.0,116.94,eur,4.5,True
7916,Hyundai Chile F39304,3,6,alternator fan,2,Hyundai,Chile,278.0,509.9,mm,2.84,kg,24,12,3.0,91.09,eur,4.5,True
7917,Jeep France F32144,3,6,alternator fan,2,Jeep,France,288.0,552.06,mm,2.29,kg,24,12,2.5,86.91,eur,5.0,True
7918,Lincoln Indonesia F19588,3,6,alternator fan,2,Lincoln,Indonesia,268.0,509.1,mm,1.65,kg,36,12,2.5,147.93,eur,3.0,True
7919,BYD Chile F5301,3,6,alternator fan,2,BYD,Chile,322.0,556.25,mm,2.55,kg,24,12,2.5,95.23,eur,4.5,True
7920,Volkswagen Mexico F10210,3,6,alternator fan,2,Volkswagen,Mexico,324.0,541.99,mm,1.5,kg,36,12,3.0,79.4,eur,4.5,True
7921,Mercedes Cuba F12298,3,6,alternator fan,2,Mercedes,Cuba,333.0,586.37,mm,2.22,kg,24,12,2.5,85.98,eur,3.5,True
7922,Tesla Sweden F11520,3,6,alternator fan,2,Tesla,Sweden,288.0,567.77,mm,1.45,kg,36,12,2.5,78.56,eur,4.0,True
7923,Ferrari France F3155,3,6,alternator fan,2,Ferrari,France,290.0,535.44,mm,1.9,kg,36,12,3.0,118.01,eur,4.5,True
7924,BMW Mexico F10425,3,6,alternator fan,2,BMW,Mexico,256.0,500.77,mm,2.56,kg,36,12,3.0,124.71,eur,4.0,True
7925,Benz Thailand F23475,3,6,alternator fan,2,Benz,Thailand,330.0,527.71,mm,2.39,kg,24,12,2.5,91.79,eur,4.5,True
7926,GMC India F30442,3,6,alternator fan,2,GMC,India,332.0,595.58,mm,1.92,kg,24,12,3.0,94.97,eur,4.5,True
7927,Buick Canada F20254,3,6,alternator fan,2,Buick,Canada,337.0,540.61,mm,1.01,kg,24,12,2.5,96.4,eur,3.0,True
7928,BMW Denmark F3873,3,6,alternator fan,2,BMW,Denmark,335.0,580.03,mm,1.23,kg,36,12,3.0,109.07,eur,3.0,True
7929,BMW Turkey F38640,3,6,alternator fan,2,BMW,Turkey,297.0,556.76,mm,1.33,kg,24,12,3.0,86.59,eur,3.5,True
7930,Ford Egypt F21537,3,6,alternator fan,2,Ford,Egypt,265.0,509.23,mm,1.42,kg,36,12,2.5,80.42,eur,4.0,True
7931,KTM Austria F36508,3,6,alternator fan,2,KTM,Austria,285.0,512.03,mm,1.83,kg,36,12,3.0,81.86,eur,4.5,True
7932,Tesla Norway F32197,3,6,alternator fan,2,Tesla,Norway,340.0,574.83,mm,1.38,kg,36,12,2.5,87.37,eur,4.0,True
7933,Tesla Netherlands F1246,3,6,alternator fan,2,Tesla,Netherlands,261.0,585.25,mm,1.54,kg,24,12,3.0,77.28,eur,4.5,True
7934,Tesla Turkey F28787,3,6,alternator fan,2,Tesla,Turkey,276.0,575.43,mm,1.23,kg,24,12,3.0,123.08,eur,4.5,True
7935,Hyundai Norway F35278,3,6,alternator fan,2,Hyundai,Norway,286.0,587.04,mm,1.52,kg,24,12,3.0,113.61,eur,4.5,True
7936,Benz Netherlands F10916,3,6,alternator fan,2,Benz,Netherlands,299.0,551.88,mm,1.76,kg,24,12,2.5,87.07,eur,3.5,True
7937,GMC Mexico F34228,3,6,alternator fan,2,GMC,Mexico,267.0,536.14,mm,1.4,kg,36,12,2.5,134.37,eur,3.5,True
7938,Acura Russia F14818,3,6,alternator fan,2,Acura,Russia,269.0,576.33,mm,2.58,kg,24,12,2.5,96.13,eur,3.5,True
7939,Volvo Turkey F2370,3,6,alternator fan,2,Volvo,Turkey,257.0,584.94,mm,1.84,kg,24,12,3.0,149.33,eur,3.0,True
7940,KTM Turkey F1676,3,6,alternator fan,2,KTM,Turkey,349.0,561.26,mm,2.7,kg,24,12,3.0,135.2,eur,3.5,True
7941,KTM Russia F37513,3,6,alternator fan,2,KTM,Russia,262.0,565.29,mm,2.28,kg,36,12,3.0,101.1,eur,4.5,True
7942,Acura Italy F15009,3,6,alternator fan,2,Acura,Italy,345.0,550.64,mm,2.85,kg,36,12,2.5,112.97,eur,3.5,True
7943,Ford New Zealand F19888,3,6,alternator fan,2,Ford,New,293.0,502.07,mm,1.6,kg,24,12,3.0,123.5,eur,4.0,True
7944,Toyota Canada F16741,3,6,alternator fan,2,Toyota,Canada,337.0,567.56,mm,1.31,kg,24,12,2.5,131.96,eur,3.5,True
7945,Mercedes Austria F28028,3,6,alternator fan,2,Mercedes,Austria,311.0,545.14,mm,2.04,kg,24,12,3.0,146.54,eur,3.5,True
7946,Volkswagen Belgium F12023,3,6,alternator fan,2,Volkswagen,Belgium,334.0,518.8,mm,2.34,kg,24,12,3.0,93.23,eur,3.5,True
7947,GMC Belgium F8656,3,6,alternator fan,2,GMC,Belgium,332.0,570.39,mm,1.36,kg,36,12,2.5,134.25,eur,5.0,True
7948,Benz Korea F1450,3,6,alternator fan,2,Benz,Korea,285.0,556.55,mm,1.54,kg,24,12,3.0,97.73,eur,3.0,True
7949,Ford Denmark F25760,3,6,alternator fan,2,Ford,Denmark,252.0,521.92,mm,1.35,kg,24,12,2.5,104.35,eur,3.0,True
7950,Ford Sweden F17067,3,6,alternator fan,2,Ford,Sweden,332.0,571.48,mm,2.54,kg,36,12,2.5,115.06,eur,5.0,True
7951,BMW New Zealand F8936,3,6,alternator fan,2,BMW,New,278.0,547.58,mm,2.29,kg,24,12,3.0,86.82,eur,5.0,True
7952,Mercedes India F6552,3,6,alternator fan,2,Mercedes,India,253.0,581.41,mm,2.13,kg,36,12,3.0,141.86,eur,3.5,True
7953,Lincoln Switzerland F37593,3,6,alternator fan,2,Lincoln,Switzerland,338.0,587.77,mm,2.12,kg,24,12,2.5,99.99,eur,3.0,True
7954,Acura Mexico F33106,3,6,alternator fan,2,Acura,Mexico,272.0,578.29,mm,2.85,kg,36,12,3.0,121.36,eur,4.5,True
7955,Ford Denmark F35100,3,6,alternator fan,2,Ford,Denmark,333.0,525.27,mm,1.55,kg,24,12,3.0,118.64,eur,3.5,True
7956,Toyota China F16858,3,6,alternator fan,2,Toyota,China,260.0,590.16,mm,2.36,kg,36,12,3.0,99.57,eur,4.5,True
7957,Daimler Brazil F28985,3,6,alternator fan,2,Daimler,Brazil,256.0,518.62,mm,2.15,kg,24,12,2.5,114.03,eur,3.5,True
7958,Volvo Netherlands F24712,3,6,alternator fan,2,Volvo,Netherlands,346.0,517.46,mm,1.89,kg,36,12,2.5,130.54,eur,4.5,True
7959,BMW Thailand F20776,3,6,alternator fan,2,BMW,Thailand,322.0,531.7,mm,2.5,kg,36,12,2.5,114.25,eur,3.5,True
7960,Tesla Japan F23886,3,6,alternator fan,2,Tesla,Japan,345.0,579.97,mm,1.06,kg,24,12,3.0,126.97,eur,3.0,True
7961,Toyota Mexico F22164,3,6,alternator fan,2,Toyota,Mexico,309.0,521.68,mm,2.17,kg,36,12,3.0,94.19,eur,3.5,True
7962,Mercedes Norway F39162,3,6,alternator fan,2,Mercedes,Norway,326.0,550.45,mm,2.84,kg,24,12,3.0,135.08,eur,3.5,True
7963,Tesla Germany F6358,3,6,alternator fan,2,Tesla,Germany,329.0,505.8,mm,1.47,kg,24,12,3.0,123.86,eur,4.0,True
7964,Benz Switzerland F11374,3,6,alternator fan,2,Benz,Switzerland,333.0,569.52,mm,2.98,kg,36,12,2.5,136.35,eur,4.5,True
7965,Honda China F23334,3,6,alternator fan,2,Honda,China,336.0,594.71,mm,2.36,kg,36,12,2.5,109.49,eur,3.5,True
7966,Ford Austria F22123,3,6,alternator fan,2,Ford,Austria,257.0,538.64,mm,2.91,kg,24,12,3.0,143.97,eur,4.0,True
7967,Honda China F9092,3,6,alternator fan,2,Honda,China,262.0,509.89,mm,1.88,kg,36,12,2.5,86.55,eur,5.0,True
7968,BMW Brazil F3511,3,6,alternator fan,2,BMW,Brazil,347.0,575.87,mm,1.81,kg,36,12,2.5,97.14,eur,5.0,True
7969,KTM Korea F12155,3,6,alternator fan,2,KTM,Korea,285.0,511.01,mm,2.15,kg,36,12,3.0,96.09,eur,4.5,True
7970,Daimler Belgium F6835,3,6,alternator fan,2,Daimler,Belgium,250.0,590.15,mm,1.92,kg,36,12,2.5,91.59,eur,3.5,True
7971,GMC USA F39555,3,6,alternator fan,2,GMC,USA,255.0,582.15,mm,2.55,kg,24,12,3.0,95.17,eur,4.5,True
7972,Lincoln New Zealand F16251,3,6,alternator fan,2,Lincoln,New,302.0,584.25,mm,1.3,kg,24,12,3.0,88.42,eur,4.0,True
7973,Volvo Norway F8412,3,6,alternator fan,2,Volvo,Norway,256.0,536.96,mm,2.01,kg,24,12,2.5,112.04,eur,3.5,True
7974,GMC India F17305,3,6,alternator fan,2,GMC,India,306.0,566.38,mm,2.12,kg,24,12,3.0,129.86,eur,3.5,True
7975,BMW Japan F30690,3,6,alternator fan,2,BMW,Japan,322.0,559.13,mm,2.09,kg,36,12,3.0,144.97,eur,4.5,True
7976,Toyota Brazil F39315,3,6,alternator fan,2,Toyota,Brazil,304.0,509.95,mm,2.39,kg,24,12,3.0,127.82,eur,5.0,True
7977,Jeep Sweden F11789,3,6,alternator fan,2,Jeep,Sweden,290.0,555.74,mm,1.42,kg,36,12,2.5,140.56,eur,4.0,True
7978,Buick Canada F37460,3,6,alternator fan,2,Buick,Canada,260.0,524.54,mm,2.43,kg,24,12,3.0,105.76,eur,3.5,True
7979,Benz Denmark F21455,3,6,alternator fan,2,Benz,Denmark,300.0,560.39,mm,2.4,kg,36,12,3.0,122.7,eur,5.0,True
7980,Volkswagen Austria F7841,3,6,alternator fan,2,Volkswagen,Austria,271.0,537.9,mm,2.31,kg,36,12,3.0,82.03,eur,5.0,True
7981,GMC Italy F37422,3,6,alternator fan,2,GMC,Italy,343.0,506.15,mm,2.66,kg,24,12,3.0,99.19,eur,5.0,True
7982,Acura China F35618,3,6,alternator fan,2,Acura,China,274.0,510.11,mm,2.81,kg,36,12,2.5,109.99,eur,4.0,True
7983,Acura Sweden F32974,3,6,alternator fan,2,Acura,Sweden,266.0,555.53,mm,2.24,kg,24,12,2.5,130.83,eur,4.5,True
7984,Hyundai Denmark F25624,3,6,alternator fan,2,Hyundai,Denmark,313.0,537.17,mm,2.31,kg,36,12,2.5,147.43,eur,4.5,True
7985,Tesla Mexico F11026,3,6,alternator fan,2,Tesla,Mexico,297.0,549.8,mm,1.0,kg,24,12,3.0,137.55,eur,4.0,True
7986,Hyundai Indonesia F21584,3,6,alternator fan,2,Hyundai,Indonesia,273.0,559.6,mm,1.87,kg,24,12,2.5,120.06,eur,5.0,True
7987,Ferrari Sweden F11918,3,6,alternator fan,2,Ferrari,Sweden,295.0,524.97,mm,2.05,kg,24,12,2.5,131.08,eur,3.5,True
7988,Lincoln Italy F7285,3,6,alternator fan,2,Lincoln,Italy,258.0,581.49,mm,2.71,kg,36,12,3.0,114.15,eur,4.0,True
7989,Honda India F34475,3,6,alternator fan,2,Honda,India,348.0,550.62,mm,2.32,kg,36,12,2.5,139.11,eur,4.5,True
7990,Benz France F2466,3,6,alternator fan,2,Benz,France,260.0,512.17,mm,1.56,kg,36,12,3.0,111.63,eur,3.5,True
7991,Toyota Austria F15832,3,6,alternator fan,2,Toyota,Austria,288.0,554.12,mm,3.0,kg,24,12,2.5,131.5,eur,3.5,True
7992,Lincoln India F19222,3,6,alternator fan,2,Lincoln,India,312.0,512.14,mm,1.81,kg,24,12,2.5,103.74,eur,3.5,True
7993,BYD Mexico F6586,3,6,alternator fan,2,BYD,Mexico,304.0,586.48,mm,2.7,kg,24,12,2.5,109.07,eur,3.5,True
7994,KTM India F26478,3,6,alternator fan,2,KTM,India,305.0,555.25,mm,1.59,kg,36,12,3.0,134.51,eur,3.0,True
7995,Honda France F35862,3,6,alternator fan,2,Honda,France,303.0,555.96,mm,1.1,kg,24,12,3.0,144.54,eur,4.0,True
7996,Hyundai China F3948,3,6,alternator fan,2,Hyundai,China,281.0,558.53,mm,2.12,kg,36,12,2.5,122.61,eur,4.0,True
7997,Acura India F26364,3,6,alternator fan,2,Acura,India,255.0,577.79,mm,2.35,kg,24,12,2.5,81.55,eur,3.5,True
7998,Lincoln China F32384,3,6,alternator fan,2,Lincoln,China,304.0,576.96,mm,2.38,kg,36,12,3.0,79.3,eur,4.0,True
7999,Tesla Norway F33454,3,6,alternator fan,2,Tesla,Norway,321.0,535.93,mm,1.68,kg,36,12,2.5,80.66,eur,4.5,True
8000,BYD Korea F39938,3,6,alternator fan,2,BYD,Korea,292.0,518.78,mm,2.88,kg,24,12,3.0,93.83,eur,5.0,True
8001,Benz Sweden F37502,3,6,alternator fan,2,Benz,Sweden,315.0,555.11,mm,2.65,kg,24,12,3.0,127.34,eur,3.5,True
8002,Ferrari France F27949,3,6,alternator fan,2,Ferrari,France,268.0,515.42,mm,1.6,kg,24,12,3.0,83.78,eur,4.0,True
