material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,power,voltage,current,frequency,rotation speed,price,currency,rank,is leaf
9432,Ford Mexico P20395,2,2,alternator,1,Ford,Mexico,0.6903428037881816,0.4301666666666667,0.6324452123306361,mm,0.040000000000000036,kg,0.8490566037735849,0.0,0.0,0,0,0.4655333333333334,eur,0.25,False
9433,Ford Cuba P1582,2,2,alternator,1,Ford,Cuba,0.9741229825263431,0.2276666666666666,0.857961262162408,mm,0.11499999999999999,kg,0.8490566037735849,0.0,1.0,0,0,0.5949333333333334,eur,0.25,False
9434,BYD Egypt P22374,2,2,alternator,1,BYD,Egypt,0.9631852741096433,0.02375000000000019,0.28698736018914295,mm,0.78,kg,0.0,0.0,0.0,0,0,0.6648666666666666,eur,0.75,False
9435,Volkswagen India P16989,2,2,alternator,1,Volkswagen,India,0.014472455648926338,0.5405000000000001,0.6989178866963717,mm,0.9199999999999999,kg,0.07547169811320754,1.0,0.0,0,0,0.6153333333333334,eur,0.75,False
9436,Volvo Switzerland P23600,2,2,alternator,1,Volvo,Switzerland,0.29991996798719495,0.19791666666666666,0.6321724106574517,mm,0.125,kg,0.07547169811320754,0.0,1.0,0,0,0.8788666666666668,eur,0.5,False
9437,BYD Chile P18352,2,2,alternator,1,BYD,Chile,0.21581966119781248,0.16274999999999978,0.790488314994999,mm,0.21999999999999997,kg,0.0,0.0,1.0,0,0,0.28120000000000006,eur,1.0,False
9438,Hyundai Turkey P11786,2,2,alternator,1,Hyundai,Turkey,0.5266106442577031,0.24333333333333323,0.896426298081295,mm,0.7150000000000001,kg,0.0,1.0,1.0,0,0,0.5260666666666667,eur,0.0,False
9439,GMC Egypt P8192,2,2,alternator,1,GMC,Egypt,0.21675336801387213,0.18391666666666662,0.7432026916431754,mm,0.03499999999999992,kg,0.8490566037735849,0.0,0.0,0,0,0.5302,eur,0.5,False
9440,Hyundai New Zealand P7637,2,2,alternator,1,Hyundai,New,0.31485927704415073,0.07516666666666652,0.34154769482586206,mm,0.94,kg,0.8490566037735849,1.0,0.0,0,0,0.2452666666666666,eur,0.25,False
9441,Acura Indonesia P10375,2,2,alternator,1,Acura,Indonesia,0.3999599839935975,0.7240833333333332,0.14685823406383536,mm,0.27,kg,0.0,1.0,0.0,0,0,0.043733333333333346,eur,0.5,False
9442,Jeep Norway P30741,2,2,alternator,1,Jeep,Norway,0.4661197812458314,0.9109999999999999,0.2851686823679186,mm,0.135,kg,0.8490566037735849,0.0,1.0,0,0,0.5704666666666666,eur,0.25,False
9443,Hyundai Switzerland P34938,2,2,alternator,1,Hyundai,Switzerland,0.2270908363345338,0.20533333333333323,0.07983995635173202,mm,0.20500000000000007,kg,1.0,1.0,0.0,0,0,0.45666666666666667,eur,0.0,False
9444,BYD Canada P30310,2,2,alternator,1,BYD,Canada,0.831065759637188,0.7983333333333335,0.047285623351823625,mm,0.8049999999999999,kg,0.07547169811320754,0.0,1.0,0,0,0.2153333333333334,eur,0.0,False
9445,Volvo Norway P20245,2,2,alternator,1,Volvo,Norway,0.9058289982659731,0.4990833333333332,0.4293898335909795,mm,0.77,kg,0.8490566037735849,1.0,0.0,0,0,0.5281999999999999,eur,1.0,False
9446,BYD Turkey P15163,2,2,alternator,1,BYD,Turkey,0.11404561824729903,0.30633333333333324,0.9633536419023373,mm,0.0,kg,0.0,0.0,0.0,0,0,0.3646,eur,0.5,False
9447,Ferrari Norway P15277,2,2,alternator,1,Ferrari,Norway,0.8800186741363212,0.43950000000000006,0.978539601709557,mm,0.8999999999999999,kg,0.8490566037735849,0.0,1.0,0,0,0.2253333333333334,eur,0.0,False
9448,Daimler Norway P25622,2,2,alternator,1,Daimler,Norway,0.4155662264905957,0.9259166666666668,0.0851141220332819,mm,0.395,kg,1.0,0.0,1.0,0,0,0.09219999999999999,eur,1.0,False
9449,Ford France P39124,2,2,alternator,1,Ford,France,0.2406295851674001,0.3390000000000001,0.9448940620169132,mm,0.4950000000000001,kg,0.8490566037735849,0.0,0.0,0,0,0.10426666666666667,eur,0.25,False
9450,KTM Chile P8924,2,2,alternator,1,KTM,Chile,0.5509537148192609,0.962,0.616986450850232,mm,0.76,kg,1.0,0.0,1.0,0,0,0.27766666666666673,eur,0.25,False
9451,KTM Egypt P28079,2,2,alternator,1,KTM,Egypt,0.09457116179805257,0.8359166666666666,0.9362553423661,mm,0.2250000000000001,kg,0.8490566037735849,1.0,1.0,0,0,0.2898,eur,0.5,False
9452,GMC Chile P33867,2,2,alternator,1,GMC,Chile,0.30738962251567264,0.9250833333333333,0.9925434209329813,mm,0.905,kg,0.07547169811320754,0.0,0.0,0,0,0.866,eur,0.25,False
9453,Honda Egypt P3944,2,2,alternator,1,Honda,Egypt,0.6082432973189277,0.2989166666666667,0.36364463035373285,mm,0.885,kg,0.8490566037735849,0.0,0.0,0,0,0.3772666666666667,eur,0.75,False
9454,Volvo Italy P19608,2,2,alternator,1,Volvo,Italy,0.3520741629985328,0.8920000000000001,0.8483222697099203,mm,0.365,kg,0.8490566037735849,1.0,0.0,0,0,0.6888666666666667,eur,0.75,False
9455,Lincoln Switzerland P9785,2,2,alternator,1,Lincoln,Switzerland,0.4922635720955043,0.3043333333333332,0.4977721196690006,mm,0.9550000000000001,kg,0.0,1.0,0.0,0,0,0.06886666666666666,eur,0.5,False
9456,Hyundai Austria P25989,2,2,alternator,1,Hyundai,Austria,0.6285847672402292,0.47208333333333313,0.35600618350459184,mm,0.16500000000000004,kg,1.0,1.0,0.0,0,0,0.9434666666666668,eur,0.25,False
9457,Jeep Brazil P1186,2,2,alternator,1,Jeep,Brazil,0.875616913432039,0.5647499999999999,0.5295989815404201,mm,0.20500000000000007,kg,1.0,1.0,1.0,0,0,0.8912,eur,0.75,False
9458,Buick New Zealand P18135,2,2,alternator,1,Buick,New,0.5497532346271836,0.664,0.2857142857142863,mm,0.3999999999999999,kg,0.0,1.0,0.0,0,0,0.4693333333333334,eur,0.0,False
9459,Volvo France P30153,2,2,alternator,1,Volvo,France,0.9416433239962652,0.05749999999999981,0.27161953259979993,mm,0.29000000000000004,kg,0.07547169811320754,1.0,0.0,0,0,0.3918666666666667,eur,0.5,False
9460,Acura Thailand P8941,2,2,alternator,1,Acura,Thailand,0.6236494597839133,0.3380833333333333,0.9568973356369919,mm,0.02499999999999991,kg,0.07547169811320754,1.0,0.0,0,0,0.2294666666666666,eur,1.0,False
9461,Hyundai Germany P35827,2,2,alternator,1,Hyundai,Germany,0.4229024943310654,0.7446666666666668,0.2377011912339727,mm,0.875,kg,0.0,0.0,1.0,0,0,0.09639999999999996,eur,0.25,False
9462,BMW New Zealand P6890,2,2,alternator,1,BMW,New,0.01874082966519942,0.6895000000000001,0.7548422296990086,mm,0.41999999999999993,kg,0.07547169811320754,0.0,0.0,0,0,0.1875333333333333,eur,0.0,False
9463,Buick Canada P7987,2,2,alternator,1,Buick,Canada,0.8570761637988525,0.9473333333333334,0.2488860598345003,mm,0.52,kg,0.0,1.0,1.0,0,0,0.8340666666666667,eur,0.25,False
9464,Honda Switzerland P5308,2,2,alternator,1,Honda,Switzerland,0.6243830865679603,0.9449166666666665,0.8276802764390284,mm,0.595,kg,0.8490566037735849,1.0,0.0,0,0,0.20153333333333326,eur,0.5,False
9465,Benz Thailand P7151,2,2,alternator,1,Benz,Thailand,0.27611044417767083,0.2328333333333333,0.3684641265799761,mm,0.9099999999999999,kg,0.0,0.0,0.0,0,0,0.9279999999999999,eur,0.0,False
9466,Daimler Japan P14712,2,2,alternator,1,Daimler,Japan,0.07916499933306656,0.8450833333333335,0.5360552878057655,mm,0.7050000000000001,kg,1.0,1.0,1.0,0,0,0.475,eur,0.5,False
9467,Jeep Norway P4647,2,2,alternator,1,Jeep,Norway,0.9180338802187537,0.30833333333333335,0.9822678912430659,mm,0.96,kg,0.07547169811320754,1.0,0.0,0,0,0.3224000000000001,eur,0.5,False
9468,Lincoln Chile P12274,2,2,alternator,1,Lincoln,Chile,0.01800720288115238,0.15666666666666676,0.9104301173047192,mm,0.43500000000000005,kg,0.8490566037735849,0.0,0.0,0,0,0.2816000000000001,eur,1.0,False
9469,Volkswagen Norway P27488,2,2,alternator,1,Volkswagen,Norway,0.8763505402160859,0.9375833333333332,0.10166409020642049,mm,0.19500000000000006,kg,1.0,0.0,0.0,0,0,0.39393333333333336,eur,0.75,False
9470,Daimler Cuba P8625,2,2,alternator,1,Daimler,Cuba,0.12911831399226362,0.15450000000000016,0.283168136764572,mm,0.5700000000000001,kg,0.0,0.0,0.0,0,0,0.20586666666666664,eur,0.5,False
9471,Volvo New Zealand P29290,2,2,alternator,1,Volvo,New,0.7879151660664262,0.026916666666666818,0.43157224697644836,mm,0.865,kg,0.0,0.0,1.0,0,0,0.5311333333333332,eur,0.0,False
9472,Tesla Norway P4793,2,2,alternator,1,Tesla,Norway,0.7614379084967314,0.21608333333333338,0.9655360552878061,mm,0.25,kg,1.0,0.0,1.0,0,0,0.5541999999999999,eur,0.5,False
9473,Ford Chile P9762,2,2,alternator,1,Ford,Chile,0.20628251300520206,0.5349166666666666,0.9909975447849413,mm,0.014999999999999902,kg,0.07547169811320754,1.0,1.0,0,0,0.01426666666666667,eur,0.0,False
9474,Mercedes Denmark P33107,2,2,alternator,1,Mercedes,Denmark,0.8386688008536745,0.7354166666666667,0.38192234245703366,mm,0.3700000000000001,kg,0.8490566037735849,1.0,1.0,0,0,0.2679999999999999,eur,0.75,False
9475,Mercedes France P22468,2,2,alternator,1,Mercedes,France,0.8056555955715614,0.5213333333333333,0.49067927616622736,mm,0.52,kg,1.0,1.0,1.0,0,0,0.24439999999999998,eur,1.0,False
9476,Benz Russia P38290,2,2,alternator,1,Benz,Russia,0.3205949046285179,0.8209166666666666,0.379103391834137,mm,0.44500000000000006,kg,1.0,1.0,0.0,0,0,0.5997333333333333,eur,0.75,False
9477,Ford Romania P34385,2,2,alternator,1,Ford,Romania,0.18367346938775517,0.7155000000000001,0.6647267436573612,mm,0.875,kg,0.07547169811320754,0.0,0.0,0,0,0.23933333333333337,eur,0.5,False
9478,Acura Belgium P35750,2,2,alternator,1,Acura,Belgium,0.9708550086701347,0.4691666666666668,0.11084841320360145,mm,0.98,kg,0.8490566037735849,1.0,0.0,0,0,0.12613333333333335,eur,0.25,False
9479,Mercedes Sweden P24533,2,2,alternator,1,Mercedes,Sweden,0.9615846338535408,0.6344999999999998,0.4416659088842415,mm,0.44500000000000006,kg,0.0,1.0,0.0,0,0,0.4846666666666666,eur,0.25,False
9480,Buick Egypt P15647,2,2,alternator,1,Buick,Egypt,0.031212484993997633,0.8719999999999999,0.30326452668909715,mm,0.79,kg,1.0,1.0,0.0,0,0,0.984,eur,0.5,False
9481,BYD Norway P17070,2,2,alternator,1,BYD,Norway,0.7398959583833534,0.6473333333333334,0.7135582431572247,mm,0.5449999999999999,kg,0.8490566037735849,1.0,0.0,0,0,0.8688666666666668,eur,0.5,False
9482,Daimler Austria P13620,2,2,alternator,1,Daimler,Austria,0.6375216753368014,0.8546666666666667,0.09502591615895283,mm,0.2649999999999999,kg,0.8490566037735849,0.0,0.0,0,0,0.09846666666666665,eur,0.0,False
9483,Toyota Canada P29560,2,2,alternator,1,Toyota,Canada,0.5146725356809386,0.8571666666666667,0.9873601891424936,mm,0.1100000000000001,kg,0.8490566037735849,1.0,0.0,0,0,0.7009333333333333,eur,0.0,False
9484,Volvo Sweden P20498,2,2,alternator,1,Volvo,Sweden,0.856209150326797,0.19758333333333317,0.8956988269528051,mm,0.8500000000000001,kg,0.8490566037735849,0.0,1.0,0,0,0.8503333333333334,eur,0.0,False
9485,Hyundai Austria P26070,2,2,alternator,1,Hyundai,Austria,0.996798719487795,0.16700000000000018,0.3149040647449303,mm,0.1499999999999999,kg,0.0,1.0,0.0,0,0,0.3520000000000001,eur,0.5,False
9486,Volkswagen Chile P9482,2,2,alternator,1,Volkswagen,Chile,0.5436174469787912,0.7549166666666665,0.4002000545603345,mm,0.865,kg,1.0,1.0,0.0,0,0,0.09633333333333335,eur,0.0,False
9487,BYD France P37883,2,2,alternator,1,BYD,France,0.527210884353741,0.27624999999999983,0.4707647540238244,mm,0.655,kg,0.8490566037735849,0.0,1.0,0,0,0.6812666666666667,eur,0.0,False
9488,Ferrari Brazil P4808,2,2,alternator,1,Ferrari,Brazil,0.15512871815392812,0.7635000000000001,0.4141129398926976,mm,0.56,kg,0.8490566037735849,1.0,0.0,0,0,0.5941333333333334,eur,0.0,False
9489,BYD Turkey P30483,2,2,alternator,1,BYD,Turkey,0.9361744697879149,0.7543333333333332,0.21660452850777526,mm,0.6100000000000001,kg,1.0,1.0,1.0,0,0,0.40506666666666663,eur,0.75,False
9490,Buick Japan P34120,2,2,alternator,1,Buick,Japan,0.3818860877684405,0.5100833333333331,0.30672001454942266,mm,0.5349999999999999,kg,1.0,1.0,0.0,0,0,0.5870000000000001,eur,0.75,False
9491,Ferrari Brazil P11195,2,2,alternator,1,Ferrari,Brazil,0.2498332666399891,0.2928333333333332,0.9469855415113209,mm,0.6950000000000001,kg,1.0,0.0,0.0,0,0,0.5495333333333334,eur,0.75,False
9492,Buick Denmark P18211,2,2,alternator,1,Buick,Denmark,0.040949713218620676,0.38433333333333336,0.6455396926434481,mm,0.585,kg,0.0,1.0,0.0,0,0,0.2756,eur,0.25,False
9493,Acura Germany P2294,2,2,alternator,1,Acura,Germany,0.843470721621982,0.7564166666666665,0.20887514776757318,mm,0.6100000000000001,kg,0.07547169811320754,0.0,1.0,0,0,0.5554,eur,0.5,False
9494,BYD New Zealand P10658,2,2,alternator,1,BYD,New,0.32086167800453513,0.5808333333333332,0.25561516777302906,mm,0.6950000000000001,kg,0.07547169811320754,0.0,1.0,0,0,0.5593333333333333,eur,0.25,False
9495,Jeep Sweden P34843,2,2,alternator,1,Jeep,Sweden,0.5770975056689338,0.8892499999999999,0.861871419478039,mm,0.33000000000000007,kg,0.8490566037735849,0.0,0.0,0,0,0.002066666666666682,eur,0.75,False
9496,Ford Indonesia P30278,2,2,alternator,1,Ford,Indonesia,0.3115913031879419,0.6578333333333333,0.7612985359643539,mm,0.18500000000000005,kg,1.0,1.0,0.0,0,0,0.22640000000000005,eur,0.5,False
9497,BYD India P20518,2,2,alternator,1,BYD,India,0.014739229024943169,0.652,0.04719468946076251,mm,0.94,kg,0.0,1.0,1.0,0,0,0.7292666666666666,eur,0.5,False
9498,Honda Mexico P13325,2,2,alternator,1,Honda,Mexico,0.36114445778311294,0.4886666666666665,0.06965536055287776,mm,0.18500000000000005,kg,1.0,1.0,1.0,0,0,0.7818666666666667,eur,0.75,False
9499,BYD China P1385,2,2,alternator,1,BYD,China,0.5928371348539413,0.4747500000000002,0.5019550786578161,mm,0.2350000000000001,kg,1.0,1.0,0.0,0,0,0.6372666666666666,eur,0.5,False
9500,Ferrari Egypt P33539,2,2,alternator,1,Ferrari,Egypt,0.6197145524876613,0.5243333333333334,0.07247431117577544,mm,0.3600000000000001,kg,0.8490566037735849,1.0,1.0,0,0,0.7936666666666667,eur,0.5,False
9501,Volvo Belgium P11282,2,2,alternator,1,Volvo,Belgium,0.4832599706549287,0.39825000000000016,0.26579976357188334,mm,0.575,kg,1.0,1.0,1.0,0,0,0.28859999999999997,eur,0.25,False
9502,KTM Italy P35351,2,2,alternator,1,KTM,Italy,0.21942110177404273,0.4952500000000001,0.2177866690915708,mm,0.76,kg,1.0,1.0,1.0,0,0,0.4425999999999999,eur,0.25,False
9503,BYD Switzerland P24253,2,2,alternator,1,BYD,Switzerland,0.5688275310124045,0.4453333333333333,0.5359643539147044,mm,0.9299999999999999,kg,0.0,1.0,0.0,0,0,0.7263333333333333,eur,0.0,False
9504,BMW Netherlands P35518,2,2,alternator,1,BMW,Netherlands,0.4321728691476586,0.8458333333333333,0.7888515049558968,mm,0.43999999999999995,kg,0.0,0.0,1.0,0,0,0.5374666666666666,eur,0.25,False
9505,Toyota Romania P34520,2,2,alternator,1,Toyota,Romania,0.6817393624116312,0.6488333333333335,0.7683004455760661,mm,0.02499999999999991,kg,1.0,0.0,0.0,0,0,0.6638,eur,0.25,False
9506,Acura Chile P12024,2,2,alternator,1,Acura,Chile,0.5178071228491393,0.9454999999999998,0.948531417659362,mm,0.625,kg,1.0,0.0,0.0,0,0,0.9591333333333334,eur,0.75,False
9507,KTM New Zealand P35909,2,2,alternator,1,KTM,New,0.7378951580632249,0.5836666666666669,0.42075111394016523,mm,0.405,kg,1.0,1.0,1.0,0,0,0.2401333333333334,eur,0.0,False
9508,BYD Japan P33407,2,2,alternator,1,BYD,Japan,0.4834600506869413,0.03733333333333348,0.9458034009275254,mm,0.49,kg,0.8490566037735849,1.0,0.0,0,0,0.9382666666666667,eur,1.0,False
9509,Lincoln France P11866,2,2,alternator,1,Lincoln,France,0.8420701613978921,0.6635833333333333,0.5071383104483038,mm,0.585,kg,0.0,1.0,0.0,0,0,0.3255333333333334,eur,0.25,False
9510,Toyota Mexico P11539,2,2,alternator,1,Toyota,Mexico,0.544551153794851,0.24841666666666667,0.7019187051013916,mm,0.5900000000000001,kg,1.0,0.0,0.0,0,0,0.8835333333333334,eur,1.0,False
9511,Buick Switzerland P29331,2,2,alternator,1,Buick,Switzerland,0.24756569294384415,0.43525000000000014,0.6341729562607983,mm,0.06000000000000005,kg,0.07547169811320754,0.0,0.0,0,0,0.24133333333333326,eur,0.5,False
9512,Hyundai Switzerland P9496,2,2,alternator,1,Hyundai,Switzerland,0.6193810857676402,0.41075000000000017,0.253250886605438,mm,0.375,kg,0.07547169811320754,1.0,0.0,0,0,0.9108,eur,0.75,False
9513,Volvo Switzerland P10154,2,2,alternator,1,Volvo,Switzerland,0.7716419901293851,0.20200000000000007,0.9719923615531505,mm,0.09000000000000008,kg,0.07547169811320754,0.0,1.0,0,0,0.6204666666666666,eur,0.25,False
9514,Honda Egypt P33693,2,2,alternator,1,Honda,Egypt,0.8350673602774442,0.7881666666666666,0.3467309266163498,mm,0.8700000000000001,kg,0.0,0.0,1.0,0,0,0.16413333333333335,eur,0.5,False
9515,Mercedes Mexico P32055,2,2,alternator,1,Mercedes,Mexico,0.33253301320528206,0.349,0.7535691552241519,mm,0.20999999999999996,kg,0.8490566037735849,1.0,0.0,0,0,0.0017999999999999735,eur,0.25,False
9516,KTM Indonesia P1649,2,2,alternator,1,KTM,Indonesia,0.9213018540749629,0.26666666666666666,0.4292079658088573,mm,0.8899999999999999,kg,0.8490566037735849,1.0,0.0,0,0,0.11979999999999999,eur,0.5,False
9517,Toyota China P26717,2,2,alternator,1,Toyota,China,0.49633186607976476,0.9441666666666667,0.4002000545603345,mm,0.5800000000000001,kg,1.0,0.0,1.0,0,0,0.6527999999999999,eur,0.5,False
9518,Ferrari France P30395,2,2,alternator,1,Ferrari,France,0.19127651060424167,0.3011666666666665,0.274711284895881,mm,0.55,kg,0.07547169811320754,0.0,0.0,0,0,0.7735333333333333,eur,0.5,False
9519,Acura Norway P32117,2,2,alternator,1,Acura,Norway,0.22949179671868755,0.5463333333333333,0.9451668636900976,mm,0.7150000000000001,kg,0.07547169811320754,0.0,1.0,0,0,0.26893333333333336,eur,0.25,False
9520,Buick New Zealand P16203,2,2,alternator,1,Buick,New,0.9110310790983058,0.48991666666666683,0.6449031554060203,mm,0.41999999999999993,kg,0.8490566037735849,0.0,0.0,0,0,0.4624666666666667,eur,0.5,False
9521,Buick Egypt P7353,2,2,alternator,1,Buick,Egypt,0.12331599306389224,0.5664166666666669,0.992361553150859,mm,0.2749999999999999,kg,0.8490566037735849,1.0,0.0,0,0,0.9656,eur,0.75,False
9522,Hyundai Indonesia P28940,2,2,alternator,1,Hyundai,Indonesia,0.4646525276777373,0.32441666666666674,0.5033190870237338,mm,0.935,kg,0.07547169811320754,0.0,1.0,0,0,0.8768666666666667,eur,0.5,False
9523,Buick India P35661,2,2,alternator,1,Buick,India,0.8913565426170463,0.13066666666666674,0.7626625443302717,mm,0.895,kg,0.8490566037735849,0.0,1.0,0,0,0.02360000000000004,eur,0.5,False
9524,Toyota Canada P6803,2,2,alternator,1,Toyota,Canada,0.020875016673335963,0.6663333333333331,0.31554060198235917,mm,0.03499999999999992,kg,0.07547169811320754,1.0,1.0,0,0,0.8811333333333332,eur,0.25,False
9525,Daimler Japan P21485,2,2,alternator,1,Daimler,Japan,0.1812058156595972,0.6907499999999999,0.5511503137219241,mm,0.43500000000000005,kg,0.8490566037735849,0.0,0.0,0,0,0.007466666666666697,eur,0.0,False
9526,Volkswagen Germany P29183,2,2,alternator,1,Volkswagen,Germany,0.7914499132986522,0.6111666666666664,0.6374465763390016,mm,0.77,kg,0.0,1.0,1.0,0,0,0.3667333333333333,eur,0.25,False
9527,GMC Denmark P29018,2,2,alternator,1,GMC,Denmark,0.524409763905562,0.23908333333333331,0.2680731108484133,mm,0.71,kg,0.07547169811320754,1.0,0.0,0,0,0.5034,eur,0.5,False
9528,Volvo Cuba P13429,2,2,alternator,1,Volvo,Cuba,0.4671201814058953,0.32541666666666674,0.5977993998363189,mm,0.15500000000000003,kg,0.8490566037735849,1.0,0.0,0,0,0.8748666666666666,eur,0.5,False
9529,Toyota India P15387,2,2,alternator,1,Toyota,India,0.4347072162198208,0.19908333333333322,0.17522960807492932,mm,0.125,kg,0.8490566037735849,1.0,0.0,0,0,0.6102,eur,0.5,False
9530,Toyota France P33189,2,2,alternator,1,Toyota,France,0.5444177671068425,0.2825833333333335,0.5554242066018007,mm,0.08000000000000007,kg,0.8490566037735849,1.0,0.0,0,0,0.11459999999999998,eur,1.0,False
9531,Mercedes Mexico P5456,2,2,alternator,1,Mercedes,Mexico,0.01307189542483646,0.5263333333333335,0.15476948258615966,mm,0.04499999999999993,kg,0.07547169811320754,0.0,0.0,0,0,0.023266666666666633,eur,0.5,False
9532,Acura Sweden P9773,2,2,alternator,1,Acura,Sweden,0.8982259570494858,0.57025,0.5907065563335457,mm,0.6699999999999999,kg,0.0,1.0,0.0,0,0,0.22373333333333334,eur,0.0,False
9533,Mercedes Thailand P8990,2,2,alternator,1,Mercedes,Thailand,0.9947312258236622,0.42083333333333334,0.30235518777848497,mm,0.2749999999999999,kg,1.0,1.0,0.0,0,0,0.18426666666666666,eur,0.75,False
9534,Toyota Italy P9516,2,2,alternator,1,Toyota,Italy,0.6746698679471784,0.8460833333333331,0.9534418477766663,mm,0.004999999999999893,kg,0.0,0.0,1.0,0,0,0.33853333333333335,eur,0.25,False
9535,BYD Thailand P28360,2,2,alternator,1,BYD,Thailand,0.40196078431372523,0.6480833333333332,0.8829680822042375,mm,0.645,kg,0.0,1.0,0.0,0,0,0.9476666666666667,eur,0.5,False
9536,Jeep Cuba P9272,2,2,alternator,1,Jeep,Cuba,0.14038948912898494,0.9392499999999998,0.6159861780485586,mm,0.395,kg,0.07547169811320754,0.0,0.0,0,0,0.5912666666666666,eur,0.0,False
9537,Volkswagen Germany P12116,2,2,alternator,1,Volkswagen,Germany,0.6235827664399091,0.001166666666666553,0.4985905246885517,mm,0.125,kg,0.8490566037735849,1.0,1.0,0,0,0.11053333333333332,eur,0.5,False
9538,Volkswagen Cuba P28265,2,2,alternator,1,Volkswagen,Cuba,0.3157262905162062,0.6386666666666666,0.4336637264708561,mm,0.97,kg,1.0,1.0,1.0,0,0,0.9560666666666666,eur,0.75,False
9539,Volkswagen Canada P20576,2,2,alternator,1,Volkswagen,Canada,0.3562758436708016,0.3281666666666666,0.27098299536237214,mm,0.07499999999999996,kg,0.0,0.0,1.0,0,0,0.7082666666666667,eur,0.75,False
9540,Mercedes Switzerland P23420,2,2,alternator,1,Mercedes,Switzerland,0.07096171802054144,0.3702500000000001,0.4528507774847691,mm,0.17999999999999994,kg,0.07547169811320754,1.0,0.0,0,0,0.9412,eur,0.5,False
9541,Volvo Egypt P12935,2,2,alternator,1,Volvo,Egypt,0.8889555822328926,0.43508333333333316,0.8860598345003186,mm,0.7649999999999999,kg,0.0,0.0,1.0,0,0,0.2963333333333333,eur,1.0,False
9542,Mercedes USA P16070,2,2,alternator,1,Mercedes,USA,0.8388688808856871,0.5318333333333333,0.9982722560698367,mm,0.6499999999999999,kg,0.07547169811320754,0.0,0.0,0,0,0.9203333333333334,eur,0.25,False
9543,Hyundai India P14927,2,2,alternator,1,Hyundai,India,0.8982926503934908,0.18683333333333346,0.5600618350459218,mm,0.2749999999999999,kg,0.0,1.0,0.0,0,0,0.963,eur,0.75,False
9544,Benz Italy P33012,2,2,alternator,1,Benz,Italy,0.08703481392557028,0.3444999999999998,0.6835500591070297,mm,0.7,kg,0.8490566037735849,0.0,0.0,0,0,0.3709333333333332,eur,0.25,False
9545,BMW Switzerland P26936,2,2,alternator,1,BMW,Switzerland,0.8745498199279709,0.66925,0.12130581067563907,mm,0.9099999999999999,kg,0.8490566037735849,1.0,1.0,0,0,0.44206666666666666,eur,0.25,False
9546,Volkswagen Turkey P14582,2,2,alternator,1,Volkswagen,Turkey,0.6700013338668801,0.057666666666666797,0.9169773574611259,mm,0.7350000000000001,kg,0.07547169811320754,1.0,0.0,0,0,0.48140000000000005,eur,0.5,False
9547,Ford Switzerland P29835,2,2,alternator,1,Ford,Switzerland,0.8675470188075229,0.8526666666666666,0.44275711557697595,mm,0.8600000000000001,kg,0.07547169811320754,1.0,1.0,0,0,0.2154666666666666,eur,0.5,False
9548,Jeep Mexico P34517,2,2,alternator,1,Jeep,Mexico,0.7687741763372011,0.5760000000000001,0.6395380558334093,mm,0.99,kg,0.07547169811320754,1.0,0.0,0,0,0.46313333333333334,eur,0.5,False
9549,Buick Netherlands P32001,2,2,alternator,1,Buick,Netherlands,0.2987861811391223,0.6140833333333333,0.6919159770846596,mm,0.78,kg,0.0,0.0,1.0,0,0,0.631,eur,0.5,False
9550,Jeep Korea P17725,2,2,alternator,1,Jeep,Korea,0.7306255835667594,0.6063333333333333,0.7733018095844316,mm,0.4099999999999999,kg,0.0,1.0,0.0,0,0,0.9929999999999999,eur,0.75,False
9551,Mercedes Turkey P30869,2,2,alternator,1,Mercedes,Turkey,0.16586634653861543,0.06850000000000023,0.9801764117486581,mm,0.014999999999999902,kg,0.0,0.0,0.0,0,0,0.7612000000000001,eur,0.0,False
9552,KTM Norway P32710,2,2,alternator,1,KTM,Norway,0.524809923969588,0.050666666666666534,0.8924252068746018,mm,0.625,kg,1.0,0.0,1.0,0,0,0.9622,eur,0.25,False
9553,KTM Turkey P7110,2,2,alternator,1,KTM,Turkey,0.24709883953581432,0.8231666666666665,0.10684732199690822,mm,0.875,kg,0.07547169811320754,0.0,1.0,0,0,0.8262,eur,0.75,False
9554,Toyota Germany P7774,2,2,alternator,1,Toyota,Germany,0.5867013472055489,0.9528333333333331,0.3771028462307904,mm,0.71,kg,0.07547169811320754,0.0,0.0,0,0,0.2452,eur,0.75,False
9555,BMW France P37532,2,2,alternator,1,BMW,France,0.7303588101907427,0.36958333333333354,0.15722469764481184,mm,0.895,kg,0.0,1.0,0.0,0,0,0.8128666666666667,eur,1.0,False
9556,KTM Egypt P16573,2,2,alternator,1,KTM,Egypt,0.1261171135120716,0.0673333333333332,0.729835409657179,mm,0.56,kg,1.0,1.0,1.0,0,0,0.9317333333333333,eur,0.5,False
9557,Volvo Romania P12763,2,2,alternator,1,Volvo,Romania,0.1426570628251299,0.88025,0.023460943893789582,mm,0.10000000000000009,kg,0.0,0.0,0.0,0,0,0.41220000000000007,eur,1.0,False
9558,Volkswagen Indonesia P3888,2,2,alternator,1,Volkswagen,Indonesia,0.7251567293584099,0.3233333333333334,0.8462307902155136,mm,0.9199999999999999,kg,0.07547169811320754,0.0,1.0,0,0,0.7784666666666668,eur,0.25,False
