material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,power,voltage,current,frequency,rotation speed,price,currency,rank,is leaf
8886,Honda Thailand P1115,2,2,alternator,1,Honda,Thailand,503.69,404.86,672.4,mm,2.12,kg,900,24,80,50,6000,127.49,eur,3.0,False
8887,Tesla New Zealand P26425,2,2,alternator,1,Tesla,New,463.47,325.37,633.54,mm,3.89,kg,1960,24,75,50,6000,189.49,eur,4.0,False
8888,Daimler Romania P38923,2,2,alternator,1,Daimler,Romania,569.57,391.19,604.78,mm,2.7,kg,900,12,80,50,6000,101.44,eur,4.0,False
8889,Jeep Netherlands P9952,2,2,alternator,1,Jeep,Netherlands,489.7,395.62,697.82,mm,3.01,kg,1800,24,80,50,6000,171.9,eur,3.0,False
8890,Honda Brazil P33339,2,2,alternator,1,Honda,Brazil,469.9,346.02,700.12,mm,2.19,kg,1800,12,80,50,6000,224.55,eur,4.0,False
8891,Mercedes Romania P33530,2,2,alternator,1,Mercedes,Romania,534.09,325.89,651.37,mm,2.55,kg,900,24,80,50,6000,140.24,eur,5.0,False
8892,BYD Cuba P17967,2,2,alternator,1,BYD,Cuba,573.09,408.12,605.38,mm,2.26,kg,1800,12,80,50,6000,205.28,eur,4.0,False
8893,Benz USA P35198,2,2,alternator,1,Benz,USA,516.2,407.17,703.67,mm,2.92,kg,980,12,80,50,6000,178.55,eur,4.5,False
8894,Buick Russia P10966,2,2,alternator,1,Buick,Russia,516.63,361.22,607.53,mm,3.57,kg,1960,12,75,50,6000,131.18,eur,4.0,False
8895,BMW Korea P20406,2,2,alternator,1,BMW,Korea,556.56,308.26,632.82,mm,3.74,kg,900,12,80,50,6000,209.83,eur,4.5,False
8896,BYD Norway P28402,2,2,alternator,1,BYD,Norway,562.61,417.28,696.63,mm,2.77,kg,1800,24,80,50,6000,161.64,eur,3.5,False
8897,KTM Romania P26687,2,2,alternator,1,KTM,Romania,526.79,356.59,620.84,mm,3.46,kg,900,12,80,50,6000,192.86,eur,4.5,False
8898,Benz China P21246,2,2,alternator,1,Benz,China,450.47,369.52,696.62,mm,2.58,kg,900,24,75,50,6000,148.18,eur,5.0,False
8899,Toyota Indonesia P32659,2,2,alternator,1,Toyota,Indonesia,546.89,311.92,703.52,mm,3.44,kg,980,24,75,50,6000,196.8,eur,3.5,False
8900,GMC Egypt P8472,2,2,alternator,1,GMC,Egypt,509.29,365.45,669.59,mm,3.22,kg,900,12,75,50,6000,187.72,eur,5.0,False
8901,Benz Canada P21822,2,2,alternator,1,Benz,Canada,536.47,336.54,638.16,mm,2.09,kg,1960,24,80,50,6000,202.39,eur,3.5,False
8902,Toyota Sweden P21567,2,2,alternator,1,Toyota,Sweden,554.56,374.85,642.5,mm,3.98,kg,900,24,75,50,6000,201.95,eur,4.5,False
8903,GMC Switzerland P13905,2,2,alternator,1,GMC,Switzerland,516.8,325.35,704.38,mm,3.48,kg,1960,24,80,50,6000,225.38,eur,5.0,False
8904,Benz USA P4387,2,2,alternator,1,Benz,USA,589.91,314.91,648.51,mm,2.99,kg,1800,24,80,50,6000,176.36,eur,4.0,False
8905,GMC Norway P32893,2,2,alternator,1,GMC,Norway,530.95,334.77,658.89,mm,2.88,kg,1800,12,80,50,6000,197.34,eur,4.5,False
8906,Mercedes Norway P13395,2,2,alternator,1,Mercedes,Norway,461.09,401.38,632.35,mm,2.44,kg,900,12,75,50,6000,210.42,eur,4.0,False
8907,Jeep Canada P5076,2,2,alternator,1,Jeep,Canada,481.29,395.48,669.61,mm,2.46,kg,900,12,75,50,6000,158.02,eur,3.0,False
8908,Lincoln New Zealand P22529,2,2,alternator,1,Lincoln,New,479.09,327.65,706.0,mm,3.32,kg,900,12,75,50,6000,142.08,eur,4.5,False
8909,BMW Cuba P8308,2,2,alternator,1,BMW,Cuba,523.63,333.55,650.21,mm,3.54,kg,980,24,80,50,6000,184.85,eur,4.0,False
8910,Ford Sweden P24160,2,2,alternator,1,Ford,Sweden,481.72,374.48,640.6,mm,3.32,kg,1800,24,80,50,6000,107.32,eur,4.5,False
8911,Volvo Mexico P24586,2,2,alternator,1,Volvo,Mexico,581.43,337.05,689.51,mm,3.18,kg,1800,12,75,50,6000,102.12,eur,3.5,False
8912,Lincoln New Zealand P37104,2,2,alternator,1,Lincoln,New,479.82,376.82,632.86,mm,3.31,kg,1960,24,80,50,6000,140.67,eur,4.0,False
8913,Honda China P37970,2,2,alternator,1,Honda,China,546.72,375.18,620.83,mm,3.83,kg,980,12,80,50,6000,166.45,eur,3.0,False
8914,Honda Chile P25217,2,2,alternator,1,Honda,Chile,506.39,316.1,684.93,mm,3.47,kg,1800,12,80,50,6000,192.97,eur,4.0,False
8915,Volvo Sweden P36876,2,2,alternator,1,Volvo,Sweden,511.37,415.2,667.34,mm,2.13,kg,900,12,80,50,6000,160.22,eur,4.5,False
8916,Benz China P19310,2,2,alternator,1,Benz,China,488.42,382.91,635.56,mm,3.82,kg,1960,12,75,50,6000,174.73,eur,3.0,False
8917,Tesla Turkey P1740,2,2,alternator,1,Tesla,Turkey,565.44,337.64,697.36,mm,2.6,kg,900,12,80,50,6000,178.86,eur,4.0,False
8918,Benz Indonesia P33933,2,2,alternator,1,Benz,Indonesia,546.9,360.85,617.66,mm,3.55,kg,900,12,75,50,6000,182.44,eur,4.0,False
8919,Acura Norway P22287,2,2,alternator,1,Acura,Norway,578.73,342.47,679.08,mm,2.76,kg,1800,24,80,50,6000,156.38,eur,3.5,False
8920,Daimler Chile P24397,2,2,alternator,1,Daimler,Chile,588.6,307.85,635.75,mm,3.57,kg,900,24,75,50,6000,113.17,eur,3.5,False
8921,KTM Norway P14930,2,2,alternator,1,KTM,Norway,521.83,370.73,622.96,mm,3.61,kg,980,24,75,50,6000,114.78,eur,4.0,False
8922,Ferrari Thailand P13337,2,2,alternator,1,Ferrari,Thailand,493.26,411.55,643.36,mm,3.63,kg,1960,12,80,50,6000,220.23,eur,4.5,False
8923,Volkswagen Indonesia P33813,2,2,alternator,1,Volkswagen,Indonesia,579.22,330.71,673.69,mm,3.48,kg,980,12,75,50,6000,151.06,eur,4.5,False
8924,Daimler Turkey P11780,2,2,alternator,1,Daimler,Turkey,504.13,310.78,666.27,mm,3.64,kg,900,12,75,50,6000,167.06,eur,4.5,False
8925,Daimler Romania P28943,2,2,alternator,1,Daimler,Romania,510.86,373.37,656.36,mm,2.55,kg,1960,24,80,50,6000,241.5,eur,4.5,False
8926,Buick Belgium P14869,2,2,alternator,1,Buick,Belgium,510.88,317.48,665.64,mm,2.47,kg,1960,24,80,50,6000,153.11,eur,3.5,False
8927,Tesla Sweden P29477,2,2,alternator,1,Tesla,Sweden,526.56,375.09,648.33,mm,2.02,kg,1960,24,80,50,6000,141.13,eur,4.5,False
8928,Mercedes Cuba P35616,2,2,alternator,1,Mercedes,Cuba,503.33,373.48,688.79,mm,2.52,kg,900,12,75,50,6000,175.62,eur,4.5,False
8929,Acura Thailand P33974,2,2,alternator,1,Acura,Thailand,513.85,317.79,701.25,mm,2.36,kg,1800,12,75,50,6000,221.68,eur,3.5,False
8930,Ford Turkey P39389,2,2,alternator,1,Ford,Turkey,522.24,369.88,673.0,mm,3.81,kg,900,12,75,50,6000,203.61,eur,4.0,False
8931,Mercedes Netherlands P12099,2,2,alternator,1,Mercedes,Netherlands,529.06,327.86,679.61,mm,2.39,kg,980,12,75,50,6000,103.72,eur,4.5,False
8932,Lincoln Thailand P3689,2,2,alternator,1,Lincoln,Thailand,572.78,383.85,604.02,mm,3.78,kg,980,12,75,50,6000,170.91,eur,3.5,False
8933,GMC Japan P32182,2,2,alternator,1,GMC,Japan,487.54,332.32,605.42,mm,2.02,kg,1960,12,80,50,6000,142.27,eur,4.0,False
8934,BYD Turkey P39444,2,2,alternator,1,BYD,Turkey,574.71,304.84,609.16,mm,3.03,kg,1960,24,80,50,6000,238.12,eur,3.0,False
8935,GMC Turkey P17145,2,2,alternator,1,GMC,Turkey,462.91,377.99,707.55,mm,2.93,kg,1800,24,75,50,6000,246.98,eur,4.0,False
8936,Benz Japan P18198,2,2,alternator,1,Benz,Japan,513.47,397.01,620.33,mm,3.3,kg,980,12,75,50,6000,212.96,eur,3.5,False
8937,Daimler Switzerland P11024,2,2,alternator,1,Daimler,Switzerland,474.68,305.13,616.94,mm,3.14,kg,1800,24,80,50,6000,127.51,eur,4.5,False
8938,Ford Italy P39004,2,2,alternator,1,Ford,Italy,560.65,395.1,619.45,mm,2.49,kg,900,12,75,50,6000,208.6,eur,4.0,False
8939,Ferrari Thailand P17231,2,2,alternator,1,Ferrari,Thailand,470.17,412.93,625.74,mm,2.28,kg,900,24,80,50,6000,167.24,eur,4.5,False
8940,Acura Canada P19319,2,2,alternator,1,Acura,Canada,477.32,367.41,644.28,mm,3.51,kg,900,12,75,50,6000,149.66,eur,4.5,False
8941,Daimler France P3040,2,2,alternator,1,Daimler,France,546.8,347.74,646.88,mm,2.7,kg,1800,12,75,50,6000,153.75,eur,4.5,False
8942,Toyota Denmark P36231,2,2,alternator,1,Toyota,Denmark,589.01,312.46,625.51,mm,3.37,kg,1800,12,75,50,6000,235.12,eur,4.5,False
8943,KTM Germany P35485,2,2,alternator,1,KTM,Germany,469.21,341.17,675.94,mm,3.77,kg,980,24,80,50,6000,220.42,eur,3.5,False
8944,Acura France P20193,2,2,alternator,1,Acura,France,477.22,360.41,681.19,mm,2.01,kg,1800,12,80,50,6000,188.2,eur,4.0,False
8945,Benz Canada P31952,2,2,alternator,1,Benz,Canada,536.61,314.44,628.12,mm,2.39,kg,900,24,80,50,6000,228.66,eur,4.5,False
8946,Acura Korea P7913,2,2,alternator,1,Acura,Korea,510.73,415.32,666.32,mm,3.79,kg,1960,12,75,50,6000,241.19,eur,5.0,False
8947,Honda Switzerland P23595,2,2,alternator,1,Honda,Switzerland,539.43,359.07,658.01,mm,2.28,kg,1960,24,75,50,6000,188.98,eur,4.5,False
8948,Volkswagen Egypt P11227,2,2,alternator,1,Volkswagen,Egypt,580.57,318.46,684.86,mm,3.3,kg,900,24,80,50,6000,108.17,eur,4.5,False
8949,Volvo China P27982,2,2,alternator,1,Volvo,China,585.35,346.3,658.6,mm,2.5,kg,900,24,80,50,6000,244.54,eur,4.5,False
8950,Hyundai USA P7970,2,2,alternator,1,Hyundai,USA,531.71,375.0,650.58,mm,2.2,kg,980,24,80,50,6000,185.41,eur,5.0,False
8951,Buick Sweden P3333,2,2,alternator,1,Buick,Sweden,554.08,409.22,642.57,mm,2.69,kg,980,24,80,50,6000,135.7,eur,4.0,False
8952,Buick Austria P32986,2,2,alternator,1,Buick,Austria,484.69,408.33,641.72,mm,3.54,kg,980,24,75,50,6000,212.24,eur,5.0,False
8953,Hyundai Turkey P3121,2,2,alternator,1,Hyundai,Turkey,572.57,349.65,659.39,mm,2.43,kg,980,12,80,50,6000,185.09,eur,3.0,False
8954,Acura Italy P19246,2,2,alternator,1,Acura,Italy,534.49,374.12,704.3,mm,2.98,kg,1960,24,75,50,6000,121.73,eur,3.5,False
8955,KTM Canada P12455,2,2,alternator,1,KTM,Canada,595.45,364.42,645.14,mm,2.94,kg,900,24,80,50,6000,218.94,eur,3.5,False
8956,Benz Netherlands P4599,2,2,alternator,1,Benz,Netherlands,578.19,409.84,649.14,mm,3.43,kg,1800,12,80,50,6000,127.48,eur,4.5,False
8957,Honda Canada P25550,2,2,alternator,1,Honda,Canada,484.77,376.55,603.53,mm,3.21,kg,980,12,80,50,6000,234.33,eur,4.5,False
8958,Buick Korea P37895,2,2,alternator,1,Buick,Korea,532.02,340.43,641.91,mm,3.24,kg,900,12,75,50,6000,155.44,eur,4.0,False
8959,Lincoln Belgium P19492,2,2,alternator,1,Lincoln,Belgium,572.93,300.09,608.88,mm,2.63,kg,1800,12,75,50,6000,164.46,eur,4.0,False
8960,Honda Cuba P39273,2,2,alternator,1,Honda,Cuba,587.7,419.53,679.98,mm,3.51,kg,1800,24,80,50,6000,110.42,eur,3.5,False
8961,Volvo Italy P27108,2,2,alternator,1,Volvo,Italy,526.58,372.5,619.28,mm,2.61,kg,900,12,75,50,6000,249.51,eur,4.5,False
8962,Toyota Egypt P21339,2,2,alternator,1,Toyota,Egypt,490.81,300.13,679.65,mm,2.36,kg,900,24,80,50,6000,106.51,eur,3.0,False
8963,KTM Chile P34936,2,2,alternator,1,KTM,Chile,522.36,402.43,609.76,mm,3.49,kg,1800,12,80,50,6000,104.83,eur,4.0,False
8964,Benz Cuba P19976,2,2,alternator,1,Benz,Cuba,569.32,407.84,644.18,mm,2.59,kg,1800,24,80,50,6000,192.6,eur,5.0,False
8965,Honda Chile P33920,2,2,alternator,1,Honda,Chile,563.16,383.77,631.82,mm,3.66,kg,1960,24,80,50,6000,217.73,eur,5.0,False
8966,Buick France P18603,2,2,alternator,1,Buick,France,462.37,325.07,602.6,mm,3.42,kg,900,24,80,50,6000,242.61,eur,4.0,False
8967,KTM Denmark P38561,2,2,alternator,1,KTM,Denmark,572.36,400.83,655.66,mm,2.65,kg,1960,24,80,50,6000,194.98,eur,4.0,False
8968,GMC Switzerland P21345,2,2,alternator,1,GMC,Switzerland,577.03,391.13,650.05,mm,2.66,kg,900,12,80,50,6000,154.08,eur,4.5,False
8969,Jeep Cuba P5131,2,2,alternator,1,Jeep,Cuba,482.26,374.73,689.88,mm,3.1,kg,1800,12,75,50,6000,204.14,eur,4.0,False
8970,Buick Norway P27231,2,2,alternator,1,Buick,Norway,555.87,371.14,683.29,mm,3.35,kg,900,24,75,50,6000,190.56,eur,5.0,False
8971,Honda Turkey P33199,2,2,alternator,1,Honda,Turkey,505.52,351.77,662.96,mm,2.86,kg,1960,24,80,50,6000,132.59,eur,4.5,False
8972,BYD Egypt P14618,2,2,alternator,1,BYD,Egypt,548.42,362.64,632.92,mm,3.57,kg,1800,24,80,50,6000,186.66,eur,3.5,False
8973,Lincoln Mexico P5232,2,2,alternator,1,Lincoln,Mexico,526.78,307.78,643.28,mm,2.26,kg,980,12,75,50,6000,151.1,eur,4.0,False
8974,Daimler Turkey P25984,2,2,alternator,1,Daimler,Turkey,476.26,332.28,652.52,mm,2.97,kg,1960,12,75,50,6000,224.61,eur,4.5,False
8975,Hyundai Canada P36275,2,2,alternator,1,Hyundai,Canada,482.97,412.96,639.8,mm,3.33,kg,980,12,80,50,6000,186.92,eur,4.5,False
8976,BMW Turkey P25006,2,2,alternator,1,BMW,Turkey,561.62,389.94,649.96,mm,2.91,kg,980,12,75,50,6000,245.39,eur,4.0,False
8977,Volkswagen Romania P15258,2,2,alternator,1,Volkswagen,Romania,565.19,387.7,679.44,mm,3.53,kg,900,24,80,50,6000,103.32,eur,4.5,False
8978,GMC Indonesia P28360,2,2,alternator,1,GMC,Indonesia,569.95,378.84,664.14,mm,3.46,kg,1960,12,75,50,6000,119.47,eur,3.0,False
8979,Daimler Chile P11261,2,2,alternator,1,Daimler,Chile,530.7,374.46,684.42,mm,2.07,kg,1960,12,75,50,6000,139.11,eur,4.0,False
8980,Buick Cuba P18707,2,2,alternator,1,Buick,Cuba,596.55,322.64,667.27,mm,2.44,kg,1800,12,80,50,6000,220.4,eur,4.5,False
8981,Honda Indonesia P33566,2,2,alternator,1,Honda,Indonesia,522.89,381.33,628.79,mm,3.28,kg,980,12,80,50,6000,177.14,eur,3.0,False
8982,Tesla Netherlands P28326,2,2,alternator,1,Tesla,Netherlands,586.09,413.25,622.41,mm,3.42,kg,980,12,75,50,6000,241.79,eur,4.5,False
8983,Lincoln Belgium P24274,2,2,alternator,1,Lincoln,Belgium,543.22,386.58,603.69,mm,3.82,kg,900,24,75,50,6000,201.2,eur,3.5,False
8984,BYD Sweden P14402,2,2,alternator,1,BYD,Sweden,473.05,356.98,632.32,mm,3.38,kg,1960,12,75,50,6000,233.25,eur,3.5,False
8985,Ferrari Italy P17169,2,2,alternator,1,Ferrari,Italy,559.0,396.68,698.16,mm,2.56,kg,900,12,75,50,6000,108.17,eur,4.0,False
8986,Jeep Canada P29344,2,2,alternator,1,Jeep,Canada,466.03,366.09,687.42,mm,3.21,kg,1960,24,75,50,6000,150.31,eur,3.0,False
8987,Jeep Japan P21091,2,2,alternator,1,Jeep,Japan,583.9,382.02,700.75,mm,2.16,kg,1960,12,75,50,6000,169.5,eur,4.0,False
8988,BMW Japan P24686,2,2,alternator,1,BMW,Japan,535.68,327.73,687.22,mm,3.5,kg,980,24,80,50,6000,120.68,eur,3.5,False
8989,BYD Romania P2488,2,2,alternator,1,BYD,Romania,453.35,389.03,612.24,mm,3.52,kg,1960,12,80,50,6000,100.75,eur,5.0,False
8990,Ford Japan P31024,2,2,alternator,1,Ford,Japan,498.71,321.68,631.66,mm,2.47,kg,1800,12,75,50,6000,130.89,eur,3.5,False
8991,Volkswagen Indonesia P2970,2,2,alternator,1,Volkswagen,Indonesia,541.16,320.21,669.37,mm,3.31,kg,900,12,75,50,6000,108.65,eur,4.0,False
8992,Buick Belgium P9808,2,2,alternator,1,Buick,Belgium,475.77,398.51,647.51,mm,3.75,kg,980,12,80,50,6000,203.19,eur,4.0,False
8993,Ferrari France P31635,2,2,alternator,1,Ferrari,France,455.96,407.98,638.24,mm,2.99,kg,900,24,80,50,6000,194.41,eur,5.0,False
8994,Acura Chile P32468,2,2,alternator,1,Acura,Chile,453.51,373.42,701.68,mm,3.69,kg,980,12,75,50,6000,125.4,eur,3.5,False
8995,Daimler Korea P11776,2,2,alternator,1,Daimler,Korea,512.65,386.08,679.88,mm,2.17,kg,1960,24,75,50,6000,111.27,eur,5.0,False
8996,Honda Canada P11269,2,2,alternator,1,Honda,Canada,520.04,312.31,677.57,mm,2.79,kg,1960,12,75,50,6000,206.59,eur,4.0,False
8997,Daimler USA P20547,2,2,alternator,1,Daimler,USA,511.91,412.08,677.15,mm,2.3,kg,1960,24,75,50,6000,197.99,eur,4.5,False
8998,Volkswagen Canada P6020,2,2,alternator,1,Volkswagen,Canada,467.9,338.11,684.14,mm,3.37,kg,1800,24,80,50,6000,153.78,eur,4.5,False
8999,BMW Italy P19912,2,2,alternator,1,BMW,Italy,549.23,325.26,689.09,mm,3.65,kg,1800,12,80,50,6000,201.57,eur,3.5,False
9000,Toyota Indonesia P13071,2,2,alternator,1,Toyota,Indonesia,472.37,323.68,688.04,mm,2.96,kg,1960,24,80,50,6000,213.61,eur,4.0,False
9001,BMW Russia P29329,2,2,alternator,1,BMW,Russia,592.37,317.25,628.66,mm,3.46,kg,980,24,75,50,6000,119.5,eur,4.0,False
9002,Ferrari Thailand P19986,2,2,alternator,1,Ferrari,Thailand,454.44,391.51,670.18,mm,3.51,kg,980,12,80,50,6000,227.14,eur,4.5,False
9003,Mercedes Norway P31874,2,2,alternator,1,Mercedes,Norway,493.18,334.26,706.72,mm,3.82,kg,1800,24,80,50,6000,134.5,eur,4.0,False
9004,Jeep Brazil P3839,2,2,alternator,1,Jeep,Brazil,546.88,372.89,649.93,mm,2.22,kg,980,12,80,50,6000,177.43,eur,4.0,False
9005,Lincoln Brazil P14703,2,2,alternator,1,Lincoln,Brazil,589.48,393.7,658.16,mm,2.38,kg,1960,12,75,50,6000,120.62,eur,4.5,False
9006,Hyundai New Zealand P16647,2,2,alternator,1,Hyundai,New,451.46,399.85,664.25,mm,3.3,kg,1800,24,75,50,6000,226.45,eur,3.5,False
9007,KTM Sweden P16054,2,2,alternator,1,KTM,Sweden,558.14,338.14,690.45,mm,3.87,kg,1960,12,75,50,6000,208.69,eur,3.5,False
9008,Acura Norway P11420,2,2,alternator,1,Acura,Norway,557.43,308.62,696.23,mm,3.61,kg,1800,24,75,50,6000,195.09,eur,4.0,False
9009,Mercedes Austria P21997,2,2,alternator,1,Mercedes,Austria,466.2,395.86,625.95,mm,2.92,kg,900,24,75,50,6000,137.24,eur,3.0,False
9010,Volvo Korea P8657,2,2,alternator,1,Volvo,Korea,525.01,393.38,610.53,mm,2.23,kg,900,12,80,50,6000,198.56,eur,3.5,False
9011,Volkswagen Turkey P24804,2,2,alternator,1,Volkswagen,Turkey,497.55,329.76,610.95,mm,3.22,kg,1800,24,75,50,6000,247.76,eur,4.0,False
9012,Acura Indonesia P29669,2,2,alternator,1,Acura,Indonesia,583.52,377.94,676.91,mm,3.95,kg,900,24,80,50,6000,126.98,eur,4.5,False
9013,Benz Cuba P20806,2,2,alternator,1,Benz,Cuba,502.86,305.02,610.41,mm,2.94,kg,900,12,75,50,6000,139.0,eur,5.0,False
9014,Benz Cuba P25964,2,2,alternator,1,Benz,Cuba,537.38,336.25,701.09,mm,3.53,kg,980,24,80,50,6000,111.43,eur,3.5,False
9015,Ferrari Brazil P1426,2,2,alternator,1,Ferrari,Brazil,482.26,376.92,653.25,mm,3.74,kg,980,12,75,50,6000,197.94,eur,3.0,False
9016,Toyota Indonesia P22475,2,2,alternator,1,Toyota,Indonesia,578.54,307.59,611.78,mm,2.41,kg,900,24,80,50,6000,148.74,eur,3.0,False
9017,Benz Austria P27332,2,2,alternator,1,Benz,Austria,523.57,332.81,642.29,mm,2.11,kg,1960,24,75,50,6000,178.6,eur,3.5,False
9018,Jeep France P17473,2,2,alternator,1,Jeep,France,484.09,384.12,666.61,mm,3.57,kg,900,12,75,50,6000,212.48,eur,5.0,False
9019,Tesla Belgium P28370,2,2,alternator,1,Tesla,Belgium,581.23,391.19,637.04,mm,2.38,kg,980,12,80,50,6000,122.14,eur,4.0,False
9020,Jeep Brazil P33742,2,2,alternator,1,Jeep,Brazil,509.13,400.15,624.16,mm,3.25,kg,900,12,80,50,6000,145.26,eur,5.0,False
9021,Lincoln Norway P35779,2,2,alternator,1,Lincoln,Norway,560.06,391.39,600.53,mm,2.47,kg,1800,24,80,50,6000,151.68,eur,4.0,False
9022,Volkswagen Canada P24932,2,2,alternator,1,Volkswagen,Canada,500.72,366.22,672.16,mm,3.17,kg,900,12,80,50,6000,232.85,eur,5.0,False
9023,BMW Germany P22562,2,2,alternator,1,BMW,Germany,451.97,329.3,654.57,mm,3.35,kg,1960,12,80,50,6000,221.61,eur,5.0,False
9024,Buick Norway P2363,2,2,alternator,1,Buick,Norway,518.63,366.64,699.31,mm,2.04,kg,980,12,75,50,6000,219.1,eur,4.0,False
9025,Tesla Egypt P6991,2,2,alternator,1,Tesla,Egypt,482.47,361.42,677.86,mm,2.71,kg,1800,24,75,50,6000,112.37,eur,3.5,False
9026,Ford Korea P26531,2,2,alternator,1,Ford,Korea,577.82,344.39,637.03,mm,3.75,kg,1800,12,75,50,6000,142.56,eur,4.5,False
9027,Ferrari Germany P7983,2,2,alternator,1,Ferrari,Germany,546.3,310.28,615.42,mm,3.4,kg,900,24,75,50,6000,184.55,eur,3.0,False
9028,Tesla Belgium P13109,2,2,alternator,1,Tesla,Belgium,501.26,356.97,681.25,mm,2.47,kg,900,24,75,50,6000,101.52,eur,3.0,False
9029,Acura Romania P26858,2,2,alternator,1,Acura,Romania,538.92,407.79,661.87,mm,2.8,kg,900,24,80,50,6000,173.33,eur,4.0,False
9030,Benz Sweden P30364,2,2,alternator,1,Benz,Sweden,483.21,334.29,618.0,mm,2.17,kg,900,24,80,50,6000,183.15,eur,4.5,False
9031,Buick Chile P23870,2,2,alternator,1,Buick,Chile,589.46,366.75,630.2,mm,3.12,kg,1800,24,75,50,6000,134.37,eur,4.0,False
9032,Volkswagen Germany P32178,2,2,alternator,1,Volkswagen,Germany,514.14,312.84,612.28,mm,3.59,kg,900,12,80,50,6000,156.76,eur,4.0,False
9033,Buick Norway P29258,2,2,alternator,1,Buick,Norway,511.76,355.84,688.02,mm,3.88,kg,980,24,75,50,6000,206.14,eur,3.5,False
9034,Acura Indonesia P18390,2,2,alternator,1,Acura,Indonesia,530.69,316.33,618.86,mm,2.25,kg,1800,24,80,50,6000,142.32,eur,4.0,False
9035,Honda Sweden P13388,2,2,alternator,1,Honda,Sweden,509.61,398.7,685.76,mm,3.91,kg,1800,12,75,50,6000,175.36,eur,3.5,False
9036,Volvo Thailand P32099,2,2,alternator,1,Volvo,Thailand,536.93,325.36,677.95,mm,3.38,kg,1800,12,80,50,6000,232.63,eur,4.0,False
9037,KTM China P21236,2,2,alternator,1,KTM,China,535.41,301.01,617.38,mm,2.67,kg,900,24,75,50,6000,213.13,eur,4.0,False
9038,Benz Belgium P10571,2,2,alternator,1,Benz,Belgium,510.08,338.78,637.24,mm,2.06,kg,980,24,75,50,6000,242.42,eur,3.5,False
9039,Mercedes Mexico P36517,2,2,alternator,1,Mercedes,Mexico,453.61,401.58,650.95,mm,2.47,kg,1960,12,75,50,6000,231.28,eur,3.0,False
9040,Toyota Netherlands P5431,2,2,alternator,1,Toyota,Netherlands,493.09,300.48,685.65,mm,3.81,kg,1800,24,80,50,6000,211.48,eur,3.0,False
9041,Ford Norway P1306,2,2,alternator,1,Ford,Norway,456.06,321.08,602.42,mm,3.73,kg,1800,24,80,50,6000,134.0,eur,4.0,False
9042,GMC Switzerland P16810,2,2,alternator,1,GMC,Switzerland,491.23,319.73,683.05,mm,3.43,kg,980,24,75,50,6000,196.98,eur,4.0,False
9043,Acura Egypt P12068,2,2,alternator,1,Acura,Egypt,528.24,334.59,685.54,mm,2.04,kg,1960,12,80,50,6000,121.74,eur,3.5,False
9044,Tesla Turkey P20483,2,2,alternator,1,Tesla,Turkey,545.05,343.16,677.03,mm,4.0,kg,1800,24,80,50,6000,156.69,eur,3.5,False
9045,Ford Chile P24526,2,2,alternator,1,Ford,Chile,503.99,336.46,691.16,mm,2.62,kg,1960,12,80,50,6000,127.55,eur,4.5,False
9046,Honda Cuba P31361,2,2,alternator,1,Honda,Cuba,465.86,329.52,600.11,mm,2.32,kg,1800,24,80,50,6000,130.82,eur,3.5,False
9047,Toyota Romania P21210,2,2,alternator,1,Toyota,Romania,589.76,332.04,682.91,mm,2.88,kg,900,24,75,50,6000,158.44,eur,5.0,False
9048,Volkswagen Korea P21652,2,2,alternator,1,Volkswagen,Korea,497.07,419.86,637.95,mm,2.78,kg,1800,12,80,50,6000,215.8,eur,4.5,False
9049,Ford Turkey P37905,2,2,alternator,1,Ford,Turkey,501.32,325.84,699.8,mm,2.88,kg,980,24,75,50,6000,159.94,eur,4.5,False
9050,KTM USA P20143,2,2,alternator,1,KTM,USA,595.93,333.99,650.67,mm,3.2,kg,1960,12,80,50,6000,180.85,eur,3.5,False
9051,KTM Mexico P15808,2,2,alternator,1,KTM,Mexico,510.4,393.38,658.68,mm,4.0,kg,900,24,75,50,6000,162.36,eur,3.0,False
9052,GMC Belgium P1219,2,2,alternator,1,GMC,Belgium,597.46,341.21,660.88,mm,3.96,kg,1800,12,80,50,6000,190.45,eur,4.5,False
9053,Benz Norway P37820,2,2,alternator,1,Benz,Norway,505.59,416.65,688.18,mm,3.26,kg,900,24,80,50,6000,209.14,eur,5.0,False
9054,Tesla France P25313,2,2,alternator,1,Tesla,France,473.07,395.83,659.64,mm,2.51,kg,980,12,75,50,6000,213.88,eur,4.5,False
9055,Honda Romania P14106,2,2,alternator,1,Honda,Romania,560.0,407.82,619.94,mm,2.54,kg,900,24,75,50,6000,213.31,eur,4.0,False
9056,Honda Romania P1943,2,2,alternator,1,Honda,Romania,512.17,334.57,669.63,mm,3.18,kg,900,12,75,50,6000,185.46,eur,3.0,False
9057,Honda Belgium P20823,2,2,alternator,1,Honda,Belgium,540.93,400.4,621.54,mm,2.23,kg,980,24,80,50,6000,238.49,eur,4.5,False
9058,Tesla Indonesia P4882,2,2,alternator,1,Tesla,Indonesia,511.59,319.07,631.78,mm,2.46,kg,1960,24,80,50,6000,204.53,eur,3.0,False
9059,Tesla Norway P39357,2,2,alternator,1,Tesla,Norway,560.13,409.17,699.4,mm,2.46,kg,1960,12,80,50,6000,128.01,eur,3.5,False
