material ID,description,level,category,category description,hierarchy category,provider,country,diameter,width,size uom,weight,weight uom,power,voltage,current,price,currency,rank,is leaf
8094,Acura Thailand F25456,3,6,alternator fan,2,Acura,Thailand,0.22,0.13905562224889928,mm,0.5349999999999999,kg,1.0,0,0.0,0.8486666666666668,eur,0.0,True
8095,Acura Indonesia F6179,3,6,alternator fan,2,Acura,Indonesia,0.05,0.5777310924369746,mm,0.495,kg,0.0,0,1.0,0.1778666666666667,eur,1.0,True
8096,BMW Thailand F13207,3,6,alternator fan,2,BMW,Thailand,0.59,0.39515806322528996,mm,0.5349999999999999,kg,1.0,0,0.0,0.9740000000000002,eur,0.5,True
8097,Ferrari Italy F6438,3,6,alternator fan,2,Ferrari,Italy,0.26,0.1688675470188074,mm,0.6200000000000001,kg,0.0,0,0.0,0.22,eur,0.5,True
8098,Tesla Italy F29525,3,6,alternator fan,2,Tesla,Italy,0.48,0.2826130452180871,mm,0.5249999999999999,kg,0.0,0,0.0,0.2824000000000001,eur,1.0,True
8099,Acura Romania F12079,3,6,alternator fan,2,Acura,Romania,0.93,0.12054821928771572,mm,0.030000000000000027,kg,1.0,0,0.0,0.11933333333333337,eur,0.25,True
8100,Honda Thailand F27891,3,6,alternator fan,2,Honda,Thailand,0.55,0.051020408163265515,mm,0.345,kg,0.0,0,1.0,0.5250666666666666,eur,0.5,True
8101,Volkswagen France F2532,3,6,alternator fan,2,Volkswagen,France,0.19,0.7422969187675071,mm,0.275,kg,0.0,0,1.0,0.35826666666666673,eur,0.5,True
8102,Volkswagen Sweden F8289,3,6,alternator fan,2,Volkswagen,Sweden,0.91,0.3678471388555419,mm,0.6200000000000001,kg,0.0,0,0.0,0.1969333333333333,eur,0.75,True
8103,Lincoln Egypt F6459,3,6,alternator fan,2,Lincoln,Egypt,0.81,0.9352741096438573,mm,0.74,kg,0.0,0,0.0,0.4357333333333334,eur,0.5,True
8104,Volkswagen Russia F26142,3,6,alternator fan,2,Volkswagen,Russia,0.04,0.2335934373749501,mm,0.18000000000000005,kg,0.0,0,1.0,0.37560000000000004,eur,0.0,True
8105,Jeep Norway F8214,3,6,alternator fan,2,Jeep,Norway,0.98,0.06452581032413009,mm,0.6599999999999999,kg,1.0,0,1.0,0.8517333333333332,eur,1.0,True
8106,Tesla Norway F9410,3,6,alternator fan,2,Tesla,Norway,0.43,0.744097639055622,mm,0.98,kg,1.0,0,0.0,0.03240000000000009,eur,0.0,True
8107,GMC Russia F11316,3,6,alternator fan,2,GMC,Russia,0.95,0.9614845938375348,mm,0.375,kg,1.0,0,1.0,0.7741333333333333,eur,0.25,True
8108,Toyota Mexico F6023,3,6,alternator fan,2,Toyota,Mexico,0.18,0.033613445378151384,mm,0.7250000000000001,kg,0.0,0,0.0,0.15680000000000008,eur,0.5,True
8109,Daimler Sweden F25576,3,6,alternator fan,2,Daimler,Sweden,0.72,0.5687274909963986,mm,0.475,kg,1.0,0,0.0,0.7901333333333332,eur,1.0,True
8110,Hyundai Belgium F5832,3,6,alternator fan,2,Hyundai,Belgium,0.78,0.7193877551020402,mm,0.6599999999999999,kg,1.0,0,1.0,0.1,eur,0.25,True
8111,Benz Netherlands F36018,3,6,alternator fan,2,Benz,Netherlands,0.5,0.43917567026810683,mm,0.37,kg,1.0,0,0.0,0.5350666666666666,eur,0.25,True
8112,KTM Sweden F31405,3,6,alternator fan,2,KTM,Sweden,0.96,0.8043217286914761,mm,0.575,kg,0.0,0,0.0,0.7474666666666667,eur,0.25,True
8113,Volvo Sweden F34660,3,6,alternator fan,2,Volvo,Sweden,0.97,0.3620448179271713,mm,0.33999999999999997,kg,0.0,0,1.0,0.5331999999999999,eur,0.5,True
8114,Tesla Indonesia F13196,3,6,alternator fan,2,Tesla,Indonesia,0.97,0.40486194477791126,mm,0.585,kg,0.0,0,0.0,0.9321333333333333,eur,0.75,True
8115,Toyota Turkey F1816,3,6,alternator fan,2,Toyota,Turkey,0.32,0.44457783113245336,mm,0.6799999999999999,kg,1.0,0,1.0,0.9074666666666666,eur,0.5,True
8116,Lincoln USA F24835,3,6,alternator fan,2,Lincoln,USA,0.72,0.2619047619047625,mm,0.72,kg,0.0,0,1.0,0.8193333333333331,eur,0.25,True
8117,Buick Mexico F27152,3,6,alternator fan,2,Buick,Mexico,0.88,0.4186674669867948,mm,0.26,kg,0.0,0,0.0,0.6187999999999999,eur,0.75,True
8118,Hyundai Thailand F32606,3,6,alternator fan,2,Hyundai,Thailand,0.24,0.4805922368947574,mm,0.5,kg,1.0,0,0.0,0.8237333333333333,eur,0.75,True
8119,Hyundai Indonesia F37242,3,6,alternator fan,2,Hyundai,Indonesia,0.96,0.33093237294918,mm,0.06499999999999995,kg,1.0,0,0.0,0.8451999999999998,eur,0.75,True
8120,Tesla Brazil F30841,3,6,alternator fan,2,Tesla,Brazil,0.4,0.4006602641056428,mm,0.685,kg,0.0,0,1.0,0.9150666666666666,eur,0.75,True
8121,Volvo Romania F20508,3,6,alternator fan,2,Volvo,Romania,0.06,0.6846738695478194,mm,0.135,kg,1.0,0,1.0,0.1753333333333334,eur,0.75,True
8122,Tesla Norway F1430,3,6,alternator fan,2,Tesla,Norway,0.46,0.2954181672669064,mm,0.54,kg,1.0,0,0.0,0.6713333333333332,eur,0.25,True
8123,Ford India F14201,3,6,alternator fan,2,Ford,India,0.92,0.759003601440576,mm,0.8899999999999999,kg,0.0,0,0.0,0.9802666666666668,eur,0.75,True
8124,Jeep Brazil F22063,3,6,alternator fan,2,Jeep,Brazil,0.51,0.3637454981992797,mm,0.245,kg,1.0,0,0.0,0.7761333333333335,eur,0.75,True
8125,BMW Egypt F9686,3,6,alternator fan,2,BMW,Egypt,0.39,0.5403161264505799,mm,0.07999999999999996,kg,1.0,0,1.0,0.4649333333333334,eur,0.75,True
8126,Volvo New Zealand F33437,3,6,alternator fan,2,Volvo,New,0.69,0.6657663065226095,mm,0.18000000000000005,kg,0.0,0,0.0,0.6928,eur,0.25,True
8127,Volkswagen Mexico F22057,3,6,alternator fan,2,Volkswagen,Mexico,0.65,0.7363945578231291,mm,0.19999999999999996,kg,1.0,0,0.0,0.6616000000000001,eur,0.5,True
8128,Acura Canada F9383,3,6,alternator fan,2,Acura,Canada,0.44,0.9184673869547821,mm,0.33999999999999997,kg,1.0,0,1.0,0.6086666666666667,eur,0.0,True
8129,Ford Denmark F31762,3,6,alternator fan,2,Ford,Denmark,0.32,0.04651860744297751,mm,0.6599999999999999,kg,0.0,0,1.0,0.9971999999999999,eur,0.5,True
8130,Benz Cuba F18610,3,6,alternator fan,2,Benz,Cuba,0.08,0.6787715086034414,mm,0.53,kg,1.0,0,1.0,0.6422666666666667,eur,0.75,True
8131,Volvo Korea F28837,3,6,alternator fan,2,Volvo,Korea,0.52,0.8835534213685476,mm,0.935,kg,0.0,0,0.0,0.5022666666666666,eur,0.25,True
8132,BMW Mexico F8194,3,6,alternator fan,2,BMW,Mexico,0.73,0.21488595438175281,mm,0.16000000000000003,kg,0.0,0,0.0,0.06399999999999996,eur,0.25,True
8133,Volkswagen Switzerland F33462,3,6,alternator fan,2,Volkswagen,Switzerland,0.93,0.6546618647458987,mm,0.99,kg,1.0,0,0.0,0.5433333333333333,eur,0.25,True
8134,Volvo Cuba F24561,3,6,alternator fan,2,Volvo,Cuba,0.85,0.9752901160464184,mm,0.395,kg,1.0,0,0.0,0.40773333333333334,eur,0.0,True
8135,Benz Indonesia F31583,3,6,alternator fan,2,Benz,Indonesia,0.43,0.08033213285314152,mm,0.35,kg,0.0,0,1.0,0.9675999999999999,eur,0.5,True
8136,Mercedes Korea F12654,3,6,alternator fan,2,Mercedes,Korea,0.33,0.36674669867947135,mm,0.495,kg,0.0,0,1.0,0.01866666666666674,eur,0.0,True
8137,Hyundai Sweden F30995,3,6,alternator fan,2,Hyundai,Sweden,0.87,0.2683073229291721,mm,0.49,kg,0.0,0,0.0,0.9405333333333332,eur,0.75,True
8138,Acura Brazil F17418,3,6,alternator fan,2,Acura,Brazil,0.87,0.4648859543817528,mm,0.9750000000000001,kg,1.0,0,1.0,0.27413333333333334,eur,0.25,True
8139,Ford Denmark F18368,3,6,alternator fan,2,Ford,Denmark,0.85,0.3250300120048019,mm,0.44999999999999996,kg,0.0,0,0.0,0.9150666666666666,eur,1.0,True
8140,Tesla Chile F15044,3,6,alternator fan,2,Tesla,Chile,0.23,0.3988595438175269,mm,0.385,kg,1.0,0,0.0,0.8122666666666665,eur,0.75,True
8141,Toyota Denmark F4385,3,6,alternator fan,2,Toyota,Denmark,0.21,0.24329731892757145,mm,0.815,kg,0.0,0,1.0,0.24573333333333341,eur,0.25,True
8142,Mercedes Thailand F10623,3,6,alternator fan,2,Mercedes,Thailand,0.09,0.8748499399759906,mm,0.25,kg,0.0,0,1.0,0.5144,eur,0.0,True
8143,Honda Thailand F31546,3,6,alternator fan,2,Honda,Thailand,0.72,0.0022008803521411284,mm,0.885,kg,1.0,0,0.0,0.9577333333333335,eur,0.0,True
8144,Tesla France F11342,3,6,alternator fan,2,Tesla,France,0.83,0.3302320928371346,mm,0.08499999999999996,kg,0.0,0,1.0,0.9746666666666666,eur,0.0,True
8145,Tesla Egypt F19040,3,6,alternator fan,2,Tesla,Egypt,0.98,0.08313325330132051,mm,0.42500000000000004,kg,1.0,0,0.0,0.05106666666666664,eur,1.0,True
8146,Hyundai Turkey F16715,3,6,alternator fan,2,Hyundai,Turkey,0.12,0.6342537014805918,mm,0.06999999999999995,kg,1.0,0,0.0,0.5844,eur,0.75,True
8147,Lincoln Japan F32296,3,6,alternator fan,2,Lincoln,Japan,0.05,0.0009003601440579411,mm,0.845,kg,1.0,0,1.0,0.4052,eur,0.75,True
8148,Acura New Zealand F26659,3,6,alternator fan,2,Acura,New,0.2,0.9163665466186474,mm,0.18999999999999995,kg,1.0,0,1.0,0.48106666666666664,eur,0.25,True
8149,GMC Russia F2410,3,6,alternator fan,2,GMC,Russia,0.06,0.4006602641056428,mm,0.45999999999999996,kg,0.0,0,1.0,0.02160000000000006,eur,0.25,True
8150,Ferrari Korea F27663,3,6,alternator fan,2,Ferrari,Korea,0.02,0.8282312925170061,mm,0.28,kg,1.0,0,0.0,0.09640000000000006,eur,0.25,True
8151,KTM Belgium F5994,3,6,alternator fan,2,KTM,Belgium,0.9,0.2864145658263304,mm,0.32499999999999996,kg,0.0,0,0.0,0.2802666666666666,eur,0.25,True
8152,Benz China F13356,3,6,alternator fan,2,Benz,China,0.19,0.7955182072829127,mm,0.73,kg,1.0,0,0.0,0.37786666666666674,eur,0.25,True
8153,Benz Cuba F33767,3,6,alternator fan,2,Benz,Cuba,0.61,0.6882753101240501,mm,0.17500000000000004,kg,0.0,0,0.0,0.782,eur,0.25,True
8154,Daimler Belgium F33897,3,6,alternator fan,2,Daimler,Belgium,0.71,0.8426370548219286,mm,0.07499999999999996,kg,1.0,0,1.0,0.8045333333333334,eur,0.75,True
8155,Benz Mexico F3228,3,6,alternator fan,2,Benz,Mexico,0.63,0.8760504201680674,mm,0.030000000000000027,kg,0.0,0,1.0,0.017599999999999907,eur,0.75,True
8156,BMW Brazil F25070,3,6,alternator fan,2,BMW,Brazil,0.71,0.4329731892757099,mm,0.8200000000000001,kg,0.0,0,1.0,0.5666666666666667,eur,1.0,True
8157,Buick Turkey F37518,3,6,alternator fan,2,Buick,Turkey,0.16,0.58813525410164,mm,0.565,kg,0.0,0,0.0,0.13720000000000007,eur,0.0,True
8158,Honda Brazil F8518,3,6,alternator fan,2,Honda,Brazil,0.07,0.3135254101640658,mm,0.6950000000000001,kg,0.0,0,1.0,0.21680000000000008,eur,1.0,True
8159,GMC Mexico F27251,3,6,alternator fan,2,GMC,Mexico,0.93,0.21038415366146423,mm,0.935,kg,0.0,0,1.0,0.39359999999999995,eur,0.75,True
8160,Volkswagen Brazil F9296,3,6,alternator fan,2,Volkswagen,Brazil,0.25,0.6059423769507806,mm,0.395,kg,1.0,0,1.0,0.6170666666666667,eur,0.0,True
8161,KTM Romania F31119,3,6,alternator fan,2,KTM,Romania,0.76,0.5456182472989191,mm,0.5700000000000001,kg,0.0,0,1.0,0.9808,eur,0.75,True
8162,GMC Russia F27084,3,6,alternator fan,2,GMC,Russia,0.24,0.8387354941976791,mm,0.845,kg,0.0,0,0.0,0.9346666666666666,eur,1.0,True
8163,Volvo Romania F31516,3,6,alternator fan,2,Volvo,Romania,0.83,0.4117647058823525,mm,0.06000000000000005,kg,0.0,0,1.0,0.8514666666666668,eur,0.25,True
8164,Honda Cuba F29260,3,6,alternator fan,2,Honda,Cuba,0.1,0.8438375350140055,mm,0.29500000000000004,kg,0.0,0,0.0,0.5270666666666667,eur,0.75,True
8165,Volvo Indonesia F19634,3,6,alternator fan,2,Volvo,Indonesia,0.37,0.7046818727490999,mm,0.75,kg,1.0,0,1.0,0.7233333333333334,eur,1.0,True
8166,Acura Sweden F9758,3,6,alternator fan,2,Acura,Sweden,0.58,0.2809123649459787,mm,0.6599999999999999,kg,0.0,0,0.0,0.20839999999999995,eur,1.0,True
8167,Daimler France F6440,3,6,alternator fan,2,Daimler,France,0.12,0.2404961984793913,mm,0.375,kg,0.0,0,0.0,0.8522666666666665,eur,0.5,True
8168,Jeep Germany F1872,3,6,alternator fan,2,Jeep,Germany,0.23,0.5928371348539413,mm,0.895,kg,1.0,0,0.0,0.5636,eur,0.25,True
8169,Benz Belgium F21534,3,6,alternator fan,2,Benz,Belgium,0.46,0.670868347338936,mm,0.685,kg,0.0,0,0.0,0.9612,eur,0.25,True
8170,Volvo Germany F32289,3,6,alternator fan,2,Volvo,Germany,0.17,0.8554421768707479,mm,0.28500000000000003,kg,1.0,0,1.0,0.5429333333333333,eur,0.25,True
8171,Honda New Zealand F23077,3,6,alternator fan,2,Honda,New,0.08,0.5729291716686671,mm,0.95,kg,0.0,0,0.0,0.27146666666666663,eur,0.75,True
8172,GMC Cuba F16017,3,6,alternator fan,2,GMC,Cuba,0.21,0.5098039215686276,mm,0.8799999999999999,kg,1.0,0,1.0,0.7296,eur,0.75,True
8173,BMW India F30770,3,6,alternator fan,2,BMW,India,0.76,0.5199079631852742,mm,0.45499999999999996,kg,1.0,0,1.0,0.4322666666666667,eur,0.5,True
8174,Mercedes Turkey F22591,3,6,alternator fan,2,Mercedes,Turkey,0.69,0.2960184073629454,mm,0.14500000000000002,kg,1.0,0,0.0,0.3574666666666667,eur,0.0,True
8175,Daimler New Zealand F19080,3,6,alternator fan,2,Daimler,New,0.38,0.5318127250900355,mm,0.9650000000000001,kg,0.0,0,0.0,0.37479999999999997,eur,0.25,True
8176,Ford China F20334,3,6,alternator fan,2,Ford,China,0.51,0.3781512605042022,mm,0.9450000000000001,kg,1.0,0,1.0,0.37173333333333325,eur,0.5,True
8177,Lincoln Norway F7733,3,6,alternator fan,2,Lincoln,Norway,0.32,0.37695078031212537,mm,0.475,kg,1.0,0,0.0,0.1602666666666666,eur,0.25,True
8178,BYD Chile F26047,3,6,alternator fan,2,BYD,Chile,0.39,0.8856542617046813,mm,0.09999999999999998,kg,1.0,0,0.0,0.04919999999999997,eur,0.75,True
8179,Jeep Japan F18197,3,6,alternator fan,2,Jeep,Japan,0.04,0.1976790716286513,mm,0.24,kg,1.0,0,0.0,0.3034666666666667,eur,0.5,True
8180,Honda Turkey F30935,3,6,alternator fan,2,Honda,Turkey,0.14,0.740396158463385,mm,0.625,kg,0.0,0,0.0,0.22973333333333337,eur,0.0,True
8181,Daimler Netherlands F20407,3,6,alternator fan,2,Daimler,Netherlands,0.9,0.20348139255702305,mm,0.52,kg,1.0,0,1.0,0.7052,eur,1.0,True
8182,Jeep Belgium F23083,3,6,alternator fan,2,Jeep,Belgium,0.57,0.5199079631852742,mm,0.27,kg,1.0,0,1.0,0.8725333333333333,eur,0.25,True
8183,Acura Germany F8939,3,6,alternator fan,2,Acura,Germany,0.41,0.8150260104041617,mm,0.8600000000000001,kg,0.0,0,0.0,0.4698666666666666,eur,0.25,True
8184,Acura Egypt F27661,3,6,alternator fan,2,Acura,Egypt,0.25,0.2544017607042823,mm,0.73,kg,1.0,0,0.0,0.22560000000000002,eur,0.25,True
8185,Daimler Brazil F35565,3,6,alternator fan,2,Daimler,Brazil,0.6,0.7378951580632249,mm,0.815,kg,1.0,0,1.0,0.22799999999999992,eur,1.0,True
8186,Acura Thailand F37150,3,6,alternator fan,2,Acura,Thailand,0.28,0.6412565026010404,mm,0.16000000000000003,kg,0.0,0,1.0,0.13173333333333329,eur,1.0,True
8187,Ford New Zealand F17268,3,6,alternator fan,2,Ford,New,0.67,0.7722088835534217,mm,0.7250000000000001,kg,1.0,0,1.0,0.6245333333333334,eur,0.5,True
8188,Volvo Norway F20619,3,6,alternator fan,2,Volvo,Norway,0.73,0.052521008403361324,mm,0.565,kg,0.0,0,0.0,0.1827999999999999,eur,0.75,True
8189,GMC China F33474,3,6,alternator fan,2,GMC,China,0.89,0.7595038015206087,mm,0.21499999999999997,kg,1.0,0,0.0,0.5104,eur,0.5,True
8190,BMW Canada F17479,3,6,alternator fan,2,BMW,Canada,0.43,0.8903561424569825,mm,0.55,kg,0.0,0,1.0,0.8842666666666665,eur,0.75,True
8191,KTM Norway F16334,3,6,alternator fan,2,KTM,Norway,0.53,0.06952781112445021,mm,0.655,kg,0.0,0,1.0,0.26853333333333335,eur,0.75,True
8192,Tesla Germany F38885,3,6,alternator fan,2,Tesla,Germany,0.72,0.7916166466586632,mm,0.31499999999999995,kg,1.0,0,1.0,0.27613333333333323,eur,0.5,True
8193,Volvo New Zealand F29002,3,6,alternator fan,2,Volvo,New,0.48,0.5099039615846339,mm,0.98,kg,0.0,0,0.0,0.21120000000000005,eur,0.0,True
8194,Volkswagen Thailand F33248,3,6,alternator fan,2,Volkswagen,Thailand,0.54,0.5813325330132052,mm,0.905,kg,0.0,0,1.0,0.0925333333333333,eur,0.75,True
8195,BYD Norway F29717,3,6,alternator fan,2,BYD,Norway,0.18,0.6514605842336932,mm,0.08999999999999997,kg,1.0,0,0.0,0.5231999999999999,eur,0.5,True
8196,Benz New Zealand F34614,3,6,alternator fan,2,Benz,New,0.32,0.3753501400560221,mm,0.75,kg,0.0,0,1.0,0.45879999999999993,eur,0.25,True
8197,Buick Romania F11168,3,6,alternator fan,2,Buick,Romania,0.0,0.9648859543817528,mm,0.5,kg,1.0,0,0.0,0.8224000000000001,eur,0.25,True
8198,Volkswagen Thailand F33289,3,6,alternator fan,2,Volkswagen,Thailand,0.11,0.4170668267306927,mm,0.825,kg,0.0,0,1.0,0.3669333333333333,eur,0.75,True
8199,Jeep Mexico F12248,3,6,alternator fan,2,Jeep,Mexico,0.46,0.0939375750300124,mm,0.6699999999999999,kg,1.0,0,1.0,0.25479999999999997,eur,0.25,True
8200,Lincoln Chile F3980,3,6,alternator fan,2,Lincoln,Chile,0.25,0.9344737895158056,mm,0.06000000000000005,kg,0.0,0,0.0,0.6450666666666666,eur,0.5,True
8201,BMW Japan F13854,3,6,alternator fan,2,BMW,Japan,0.18,0.8812525010004002,mm,0.6399999999999999,kg,0.0,0,0.0,0.3804,eur,0.0,True
8202,Toyota Russia F37307,3,6,alternator fan,2,Toyota,Russia,0.85,0.5938375350140055,mm,0.10499999999999998,kg,0.0,0,1.0,0.2805333333333334,eur,0.0,True
8203,Benz Russia F4318,3,6,alternator fan,2,Benz,Russia,0.06,0.9316726690676267,mm,0.33499999999999996,kg,1.0,0,1.0,0.6669333333333333,eur,1.0,True
8204,Jeep Germany F10441,3,6,alternator fan,2,Jeep,Germany,0.25,0.5454181672669064,mm,0.575,kg,0.0,0,0.0,0.8101333333333333,eur,1.0,True
8205,Daimler Indonesia F37502,3,6,alternator fan,2,Daimler,Indonesia,0.3,0.8477390956382551,mm,0.20999999999999996,kg,1.0,0,0.0,0.11493333333333339,eur,0.25,True
8206,Lincoln Thailand F24251,3,6,alternator fan,2,Lincoln,Thailand,0.18,0.5606242496998793,mm,0.74,kg,0.0,0,1.0,0.33906666666666674,eur,0.75,True
8207,Benz Switzerland F28562,3,6,alternator fan,2,Benz,Switzerland,0.74,0.9244697879151654,mm,0.6100000000000001,kg,0.0,0,0.0,0.6034666666666667,eur,0.5,True
8208,Daimler Turkey F37342,3,6,alternator fan,2,Daimler,Turkey,0.94,0.3230292116846734,mm,0.18999999999999995,kg,1.0,0,1.0,0.5179999999999999,eur,0.25,True
8209,Ferrari India F21374,3,6,alternator fan,2,Ferrari,India,0.82,0.7757102841136448,mm,0.38,kg,1.0,0,1.0,0.01773333333333331,eur,0.5,True
8210,Ford Switzerland F7941,3,6,alternator fan,2,Ford,Switzerland,0.28,0.703181272509003,mm,0.15000000000000002,kg,1.0,0,1.0,0.35640000000000005,eur,0.5,True
8211,Volvo Denmark F23938,3,6,alternator fan,2,Volvo,Denmark,0.57,0.5448179271708685,mm,0.7050000000000001,kg,0.0,0,0.0,0.11399999999999996,eur,0.5,True
8212,Ferrari Brazil F25988,3,6,alternator fan,2,Ferrari,Brazil,0.78,0.32392957182873133,mm,0.31499999999999995,kg,0.0,0,0.0,0.8775999999999999,eur,0.25,True
8213,Benz Korea F9202,3,6,alternator fan,2,Benz,Korea,0.56,0.938275310124049,mm,0.6200000000000001,kg,1.0,0,0.0,0.46680000000000005,eur,0.5,True
8214,Tesla Sweden F8156,3,6,alternator fan,2,Tesla,Sweden,0.65,0.5521208483393361,mm,0.21499999999999997,kg,0.0,0,1.0,0.6,eur,0.5,True
8215,Tesla Netherlands F11873,3,6,alternator fan,2,Tesla,Netherlands,0.88,0.8212284913965586,mm,0.6599999999999999,kg,0.0,0,1.0,0.26546666666666663,eur,0.0,True
8216,Buick Indonesia F13359,3,6,alternator fan,2,Buick,Indonesia,0.59,0.6010404161664668,mm,0.54,kg,1.0,0,0.0,0.6836,eur,1.0,True
8217,Tesla Sweden F9798,3,6,alternator fan,2,Tesla,Sweden,0.74,0.14975990396158484,mm,0.24,kg,0.0,0,0.0,0.4308,eur,0.5,True
8218,Daimler Chile F36158,3,6,alternator fan,2,Daimler,Chile,0.74,0.6137454981992797,mm,0.74,kg,0.0,0,0.0,0.9477333333333335,eur,0.75,True
8219,Volkswagen Thailand F19434,3,6,alternator fan,2,Volkswagen,Thailand,0.32,0.8186274509803922,mm,0.98,kg,0.0,0,0.0,0.9871999999999999,eur,0.5,True
8220,Buick Austria F29525,3,6,alternator fan,2,Buick,Austria,0.53,0.8016206482593033,mm,0.31999999999999995,kg,1.0,0,1.0,0.46413333333333334,eur,0.25,True
8221,Toyota Korea F24093,3,6,alternator fan,2,Toyota,Korea,0.74,0.09493797519007609,mm,0.825,kg,1.0,0,1.0,0.7354666666666666,eur,1.0,True
8222,Jeep Italy F37702,3,6,alternator fan,2,Jeep,Italy,0.15,0.7380952380952376,mm,0.5449999999999999,kg,0.0,0,1.0,0.9693333333333332,eur,0.25,True
8223,Lincoln Netherlands F7653,3,6,alternator fan,2,Lincoln,Netherlands,0.55,0.029911964785914447,mm,0.10499999999999998,kg,0.0,0,1.0,0.4824000000000001,eur,0.75,True
8224,BMW Brazil F33837,3,6,alternator fan,2,BMW,Brazil,0.98,0.12444977991196529,mm,0.6399999999999999,kg,0.0,0,1.0,0.9973333333333335,eur,0.25,True
8225,Honda Turkey F21554,3,6,alternator fan,2,Honda,Turkey,0.04,0.8840536214485791,mm,0.5249999999999999,kg,1.0,0,0.0,0.5572,eur,0.75,True
8226,KTM Sweden F18076,3,6,alternator fan,2,KTM,Sweden,0.65,0.7283913565426173,mm,0.55,kg,1.0,0,0.0,0.23506666666666662,eur,1.0,True
8227,Volvo Germany F34943,3,6,alternator fan,2,Volvo,Germany,0.92,0.43267306922769094,mm,0.74,kg,1.0,0,1.0,0.48600000000000004,eur,0.25,True
8228,Honda Switzerland F35257,3,6,alternator fan,2,Honda,Switzerland,0.66,0.9925970388155261,mm,0.81,kg,1.0,0,0.0,0.5081333333333333,eur,0.0,True
8229,Toyota China F6064,3,6,alternator fan,2,Toyota,China,0.25,0.3373349339735896,mm,0.43000000000000005,kg,0.0,0,0.0,0.8598666666666668,eur,0.25,True
8230,Toyota Canada F37029,3,6,alternator fan,2,Toyota,Canada,0.27,0.5196078431372553,mm,0.36,kg,1.0,0,1.0,0.02613333333333325,eur,0.0,True
8231,Tesla Sweden F1175,3,6,alternator fan,2,Tesla,Sweden,0.88,0.29881952781112436,mm,0.48,kg,0.0,0,0.0,0.6050666666666666,eur,0.5,True
8232,Mercedes Switzerland F10872,3,6,alternator fan,2,Mercedes,Switzerland,0.52,0.3616446578631449,mm,0.31499999999999995,kg,1.0,0,0.0,0.10120000000000004,eur,0.0,True
8233,BYD Canada F18177,3,6,alternator fan,2,BYD,Canada,0.89,0.06452581032413009,mm,0.395,kg,1.0,0,0.0,0.18640000000000007,eur,0.5,True
8234,Acura Belgium F27935,3,6,alternator fan,2,Acura,Belgium,0.54,0.35284113645458154,mm,0.865,kg,1.0,0,1.0,0.6426666666666667,eur,0.25,True
8235,KTM Canada F38685,3,6,alternator fan,2,KTM,Canada,0.42,0.6441576630652257,mm,0.125,kg,1.0,0,0.0,0.3933333333333333,eur,0.0,True
8236,Ferrari India F26936,3,6,alternator fan,2,Ferrari,India,0.85,0.9961984793917568,mm,0.41500000000000004,kg,0.0,0,1.0,0.5131999999999999,eur,0.5,True
8237,GMC Japan F22257,3,6,alternator fan,2,GMC,Japan,0.47,0.7705082032813121,mm,0.665,kg,1.0,0,0.0,0.9037333333333334,eur,0.5,True
8238,BYD Brazil F1597,3,6,alternator fan,2,BYD,Brazil,0.02,0.1749699879951981,mm,0.615,kg,0.0,0,1.0,0.7375999999999999,eur,1.0,True
8239,Benz Canada F31189,3,6,alternator fan,2,Benz,Canada,0.91,0.19197679071628698,mm,0.905,kg,1.0,0,0.0,0.5253333333333334,eur,1.0,True
8240,Buick Austria F1137,3,6,alternator fan,2,Buick,Austria,0.43,0.35304121648659414,mm,0.935,kg,0.0,0,1.0,0.8062666666666667,eur,0.75,True
8241,BMW Romania F3582,3,6,alternator fan,2,BMW,Romania,0.79,0.5360144057623052,mm,0.42500000000000004,kg,1.0,0,1.0,0.9163999999999999,eur,0.25,True
8242,Volvo Turkey F30997,3,6,alternator fan,2,Volvo,Turkey,0.7,0.7416966786714682,mm,0.16000000000000003,kg,1.0,0,0.0,0.14693333333333328,eur,0.25,True
8243,Honda Indonesia F21903,3,6,alternator fan,2,Honda,Indonesia,0.33,0.07452981192477033,mm,0.56,kg,0.0,0,0.0,0.28866666666666674,eur,0.75,True
8244,Volkswagen Russia F27131,3,6,alternator fan,2,Volkswagen,Russia,0.69,0.10144057623049259,mm,0.6000000000000001,kg,1.0,0,1.0,0.11853333333333334,eur,0.0,True
8245,Buick Egypt F24091,3,6,alternator fan,2,Buick,Egypt,0.29,0.2209883953581435,mm,0.06000000000000005,kg,0.0,0,0.0,0.5392,eur,1.0,True
8246,Lincoln France F21746,3,6,alternator fan,2,Lincoln,France,0.18,0.9426770708283312,mm,0.865,kg,1.0,0,1.0,0.47426666666666656,eur,0.0,True
8247,Honda France F20346,3,6,alternator fan,2,Honda,France,0.46,0.3011204481792718,mm,0.45499999999999996,kg,1.0,0,1.0,0.8326666666666666,eur,0.25,True
8248,Jeep Norway F15761,3,6,alternator fan,2,Jeep,Norway,0.91,0.9364745898359341,mm,0.33499999999999996,kg,0.0,0,0.0,0.8942666666666665,eur,0.75,True
8249,Tesla Italy F17187,3,6,alternator fan,2,Tesla,Italy,0.49,0.020508203281312632,mm,0.6000000000000001,kg,0.0,0,0.0,0.6261333333333332,eur,0.5,True
8250,GMC Russia F10205,3,6,alternator fan,2,GMC,Russia,0.48,0.3023209283713487,mm,0.6299999999999999,kg,0.0,0,1.0,0.5454666666666667,eur,0.0,True
