material ID,description,level,category,category description,hierarchy category,provider,country,length,height,width,size uom,weight,weight uom,voltage,current,pressure,flow,price,currency,rank,is leaf
7107,Benz Indonesia O8267,2,4,oil pump,1,Benz,Indonesia,584.81,414.61,373.73,mm,2.11,kg,12,3.0,300,75,446.15,eur,3.5,True
7108,Volvo Germany O21287,2,4,oil pump,1,Volvo,Germany,562.06,401.24,369.74,mm,3.18,kg,12,2.5,300,45,355.49,eur,4.0,True
7109,Lincoln New Zealand O12148,2,4,oil pump,1,Lincoln,New,566.5,407.51,416.13,mm,3.58,kg,12,3.0,300,45,421.29,eur,4.0,True
7110,Ferrari Denmark O18692,2,4,oil pump,1,Ferrari,Denmark,574.43,357.63,329.33,mm,3.34,kg,12,2.5,300,50,394.12,eur,5.0,True
7111,Hyundai France O36256,2,4,oil pump,1,Hyundai,France,565.32,363.47,416.56,mm,2.34,kg,12,3.0,300,75,539.67,eur,3.5,True
7112,Benz Denmark O31713,2,4,oil pump,1,Benz,Denmark,570.65,308.44,424.0,mm,3.6,kg,12,3.0,300,75,458.07,eur,3.5,True
7113,Acura Italy O28379,2,4,oil pump,1,Acura,Italy,602.21,334.77,337.42,mm,2.68,kg,12,3.0,300,50,363.35,eur,4.0,True
7114,Hyundai Chile O11042,2,4,oil pump,1,Hyundai,Chile,608.29,312.38,336.55,mm,3.66,kg,12,2.5,300,80,589.54,eur,5.0,True
7115,Lincoln Egypt O2737,2,4,oil pump,1,Lincoln,Egypt,609.34,367.29,312.18,mm,2.3,kg,12,3.0,300,70,352.66,eur,3.5,True
7116,KTM Indonesia O12864,2,4,oil pump,1,KTM,Indonesia,573.84,341.59,301.7,mm,2.68,kg,12,3.0,300,50,371.11,eur,4.0,True
7117,GMC Sweden O11949,2,4,oil pump,1,GMC,Sweden,609.04,390.88,412.61,mm,2.1,kg,12,2.5,300,50,486.91,eur,3.0,True
7118,BMW Japan O17712,2,4,oil pump,1,BMW,Japan,575.32,343.74,359.88,mm,3.71,kg,12,2.5,300,45,537.05,eur,4.0,True
7119,Ferrari USA O38889,2,4,oil pump,1,Ferrari,USA,554.51,370.25,341.83,mm,3.28,kg,12,2.5,300,75,429.39,eur,3.5,True
7120,Hyundai Netherlands O33732,2,4,oil pump,1,Hyundai,Netherlands,564.12,362.0,393.18,mm,2.7,kg,12,3.0,300,80,571.08,eur,4.0,True
7121,Hyundai Denmark O38243,2,4,oil pump,1,Hyundai,Denmark,603.76,305.48,363.08,mm,2.54,kg,12,2.5,300,65,404.24,eur,4.0,True
7122,Ford New Zealand O9251,2,4,oil pump,1,Ford,New,562.88,408.31,415.97,mm,2.24,kg,12,2.5,300,85,539.14,eur,3.5,True
7123,BMW Russia O12954,2,4,oil pump,1,BMW,Russia,604.34,378.61,333.15,mm,3.42,kg,12,2.5,300,65,481.8,eur,3.0,True
7124,Acura Chile O38865,2,4,oil pump,1,Acura,Chile,576.66,367.17,380.01,mm,2.09,kg,12,2.5,300,80,387.04,eur,4.0,True
7125,Honda Egypt O21073,2,4,oil pump,1,Honda,Egypt,603.73,310.57,358.99,mm,3.51,kg,12,3.0,300,80,554.43,eur,4.5,True
7126,Ford Sweden O24065,2,4,oil pump,1,Ford,Sweden,591.08,383.97,339.84,mm,2.56,kg,12,3.0,300,65,532.09,eur,4.0,True
7127,Lincoln Thailand O22056,2,4,oil pump,1,Lincoln,Thailand,561.59,360.94,360.6,mm,3.56,kg,12,3.0,300,55,550.67,eur,3.0,True
7128,Mercedes India O12587,2,4,oil pump,1,Mercedes,India,581.95,404.51,372.43,mm,3.19,kg,12,3.0,300,85,366.89,eur,3.5,True
7129,Mercedes Sweden O9705,2,4,oil pump,1,Mercedes,Sweden,605.05,379.29,382.77,mm,3.64,kg,12,2.5,300,85,416.16,eur,4.0,True
7130,Daimler Sweden O24503,2,4,oil pump,1,Daimler,Sweden,566.85,397.2,326.13,mm,2.21,kg,12,2.5,300,65,469.41,eur,4.5,True
7131,Buick Belgium O31699,2,4,oil pump,1,Buick,Belgium,585.82,386.87,427.44,mm,3.9,kg,12,3.0,300,45,473.98,eur,5.0,True
7132,Volkswagen Norway O38540,2,4,oil pump,1,Volkswagen,Norway,595.46,342.16,343.53,mm,3.17,kg,12,2.5,300,55,560.9,eur,3.0,True
7133,Ferrari Germany O24020,2,4,oil pump,1,Ferrari,Germany,570.19,312.47,360.38,mm,2.83,kg,12,2.5,300,80,524.69,eur,4.0,True
7134,Buick Indonesia O15603,2,4,oil pump,1,Buick,Indonesia,563.56,314.0,426.93,mm,3.96,kg,12,2.5,300,65,444.94,eur,4.0,True
7135,Acura China O19584,2,4,oil pump,1,Acura,China,601.69,373.03,359.66,mm,2.31,kg,12,3.0,300,70,449.04,eur,4.0,True
7136,Volkswagen France O23269,2,4,oil pump,1,Volkswagen,France,573.29,373.39,413.28,mm,2.85,kg,12,3.0,300,70,465.28,eur,3.5,True
7137,BMW Sweden O21018,2,4,oil pump,1,BMW,Sweden,577.47,373.4,350.92,mm,2.18,kg,12,2.5,300,85,433.43,eur,5.0,True
7138,GMC Germany O35311,2,4,oil pump,1,GMC,Germany,592.24,403.82,425.94,mm,2.3,kg,12,3.0,300,45,544.78,eur,4.5,True
7139,Hyundai Russia O28444,2,4,oil pump,1,Hyundai,Russia,601.71,321.64,350.01,mm,2.16,kg,12,3.0,300,70,458.68,eur,5.0,True
7140,Lincoln Canada O19441,2,4,oil pump,1,Lincoln,Canada,606.09,307.6,366.98,mm,3.82,kg,12,3.0,300,65,598.6,eur,3.5,True
7141,Jeep India O33440,2,4,oil pump,1,Jeep,India,559.49,370.67,380.11,mm,3.26,kg,12,3.0,300,75,514.39,eur,4.0,True
7142,Mercedes Cuba O19050,2,4,oil pump,1,Mercedes,Cuba,562.38,383.99,377.65,mm,3.35,kg,12,3.0,300,85,595.49,eur,3.5,True
7143,Ford Austria O24551,2,4,oil pump,1,Ford,Austria,583.87,334.41,388.3,mm,3.81,kg,12,2.5,300,80,575.1,eur,3.5,True
7144,GMC France O24692,2,4,oil pump,1,GMC,France,605.87,399.51,340.98,mm,3.74,kg,12,2.5,300,80,596.63,eur,4.0,True
7145,Acura China O16084,2,4,oil pump,1,Acura,China,573.34,384.53,309.89,mm,2.47,kg,12,2.5,300,70,405.6,eur,3.0,True
7146,Toyota Russia O34744,2,4,oil pump,1,Toyota,Russia,562.02,326.49,361.11,mm,3.41,kg,12,3.0,300,80,436.27,eur,3.0,True
7147,Ferrari Belgium O19298,2,4,oil pump,1,Ferrari,Belgium,600.18,407.11,340.62,mm,2.25,kg,12,2.5,300,70,495.99,eur,3.5,True
7148,Toyota Thailand O19708,2,4,oil pump,1,Toyota,Thailand,576.44,337.74,354.56,mm,3.09,kg,12,3.0,300,50,594.34,eur,4.5,True
7149,Ferrari Korea O15319,2,4,oil pump,1,Ferrari,Korea,606.31,415.98,403.84,mm,2.89,kg,12,2.5,300,65,521.83,eur,3.5,True
7150,Buick France O12575,2,4,oil pump,1,Buick,France,591.0,322.06,336.02,mm,3.2,kg,12,3.0,300,50,385.72,eur,3.5,True
7151,BYD Turkey O37125,2,4,oil pump,1,BYD,Turkey,581.14,300.41,376.07,mm,3.98,kg,12,2.5,300,50,356.28,eur,4.0,True
7152,Volvo Indonesia O30256,2,4,oil pump,1,Volvo,Indonesia,609.43,365.27,360.0,mm,3.85,kg,12,3.0,300,70,429.25,eur,3.5,True
7153,BMW Russia O31193,2,4,oil pump,1,BMW,Russia,572.7,394.29,392.71,mm,2.26,kg,12,3.0,300,55,360.47,eur,4.0,True
7154,Volkswagen Canada O18708,2,4,oil pump,1,Volkswagen,Canada,558.28,378.88,374.82,mm,3.05,kg,12,3.0,300,50,404.15,eur,3.5,True
7155,Honda USA O26935,2,4,oil pump,1,Honda,USA,553.33,403.79,412.69,mm,3.69,kg,12,2.5,300,70,405.69,eur,5.0,True
7156,Daimler Chile O17879,2,4,oil pump,1,Daimler,Chile,556.52,408.23,332.39,mm,3.47,kg,12,2.5,300,85,536.06,eur,4.0,True
7157,BYD Turkey O24206,2,4,oil pump,1,BYD,Turkey,585.97,395.04,376.33,mm,2.07,kg,12,3.0,300,70,571.47,eur,4.5,True
7158,Tesla Chile O30965,2,4,oil pump,1,Tesla,Chile,590.63,364.47,395.16,mm,3.84,kg,12,3.0,300,55,361.79,eur,3.0,True
7159,KTM India O39788,2,4,oil pump,1,KTM,India,562.63,308.87,305.01,mm,3.1,kg,12,2.5,300,65,537.01,eur,4.5,True
7160,Lincoln USA O1743,2,4,oil pump,1,Lincoln,USA,576.52,418.86,321.66,mm,3.57,kg,12,2.5,300,85,515.45,eur,3.0,True
7161,Lincoln Indonesia O8294,2,4,oil pump,1,Lincoln,Indonesia,591.64,316.31,381.67,mm,3.72,kg,12,2.5,300,50,526.25,eur,3.5,True
7162,Toyota Brazil O4602,2,4,oil pump,1,Toyota,Brazil,566.6,399.19,371.26,mm,3.0,kg,12,3.0,300,80,597.85,eur,4.0,True
7163,KTM Belgium O4141,2,4,oil pump,1,KTM,Belgium,563.17,356.97,425.5,mm,2.39,kg,12,3.0,300,70,399.3,eur,3.5,True
7164,Lincoln India O27139,2,4,oil pump,1,Lincoln,India,574.77,322.64,314.86,mm,3.4,kg,12,2.5,300,50,518.45,eur,3.0,True
7165,Ford Italy O32916,2,4,oil pump,1,Ford,Italy,580.54,399.29,369.93,mm,2.66,kg,12,2.5,300,55,570.09,eur,3.5,True
7166,Benz Thailand O1963,2,4,oil pump,1,Benz,Thailand,601.02,344.92,389.21,mm,2.13,kg,12,3.0,300,45,396.06,eur,3.5,True
7167,Volvo China O16395,2,4,oil pump,1,Volvo,China,585.89,351.32,373.6,mm,3.44,kg,12,2.5,300,45,444.48,eur,4.0,True
7168,KTM Thailand O28024,2,4,oil pump,1,KTM,Thailand,577.64,350.95,336.16,mm,3.26,kg,12,3.0,300,55,575.16,eur,4.0,True
7169,Honda Belgium O4257,2,4,oil pump,1,Honda,Belgium,608.01,351.51,396.89,mm,3.83,kg,12,2.5,300,50,482.05,eur,4.5,True
7170,Lincoln Egypt O10570,2,4,oil pump,1,Lincoln,Egypt,592.9,318.69,384.87,mm,2.94,kg,12,2.5,300,75,372.18,eur,3.5,True
7171,Buick Russia O27237,2,4,oil pump,1,Buick,Russia,559.51,377.71,423.72,mm,2.62,kg,12,3.0,300,50,545.23,eur,4.0,True
7172,GMC Norway O13406,2,4,oil pump,1,GMC,Norway,567.57,407.08,308.14,mm,2.49,kg,12,3.0,300,45,568.77,eur,3.0,True
7173,Mercedes Russia O24288,2,4,oil pump,1,Mercedes,Russia,571.99,302.77,328.32,mm,3.39,kg,12,3.0,300,80,565.9,eur,4.5,True
7174,Buick France O15980,2,4,oil pump,1,Buick,France,592.29,301.07,349.93,mm,2.15,kg,12,2.5,300,55,420.98,eur,4.0,True
7175,Ford Belgium O22686,2,4,oil pump,1,Ford,Belgium,553.57,342.0,347.13,mm,3.1,kg,12,3.0,300,75,539.72,eur,3.0,True
7176,Benz Denmark O10364,2,4,oil pump,1,Benz,Denmark,566.71,337.08,303.01,mm,3.95,kg,12,3.0,300,45,425.47,eur,3.5,True
7177,Mercedes Austria O22472,2,4,oil pump,1,Mercedes,Austria,563.85,351.49,305.99,mm,3.98,kg,12,2.5,300,80,474.59,eur,3.5,True
7178,GMC Sweden O27440,2,4,oil pump,1,GMC,Sweden,557.45,311.54,373.86,mm,3.44,kg,12,2.5,300,85,455.95,eur,3.0,True
7179,Jeep New Zealand O39575,2,4,oil pump,1,Jeep,New,562.5,372.94,364.47,mm,2.51,kg,12,3.0,300,80,376.53,eur,4.0,True
7180,Hyundai Cuba O14509,2,4,oil pump,1,Hyundai,Cuba,580.23,357.64,384.51,mm,3.08,kg,12,3.0,300,85,480.1,eur,3.5,True
7181,KTM USA O24768,2,4,oil pump,1,KTM,USA,602.46,332.06,340.33,mm,3.99,kg,12,2.5,300,80,559.57,eur,3.5,True
7182,BYD Japan O30283,2,4,oil pump,1,BYD,Japan,608.67,304.71,397.3,mm,3.37,kg,12,2.5,300,65,594.27,eur,3.5,True
7183,Lincoln Norway O4095,2,4,oil pump,1,Lincoln,Norway,603.37,377.13,317.47,mm,2.27,kg,12,2.5,300,55,448.76,eur,3.0,True
7184,Tesla Indonesia O7628,2,4,oil pump,1,Tesla,Indonesia,578.12,302.13,421.6,mm,2.94,kg,12,2.5,300,55,422.82,eur,3.5,True
7185,Daimler Mexico O8216,2,4,oil pump,1,Daimler,Mexico,608.89,400.67,309.5,mm,2.17,kg,12,3.0,300,55,510.51,eur,4.0,True
7186,Jeep Indonesia O17889,2,4,oil pump,1,Jeep,Indonesia,568.72,376.39,348.8,mm,3.59,kg,12,3.0,300,65,504.31,eur,4.5,True
7187,KTM Thailand O6564,2,4,oil pump,1,KTM,Thailand,593.55,326.35,318.15,mm,3.98,kg,12,3.0,300,70,424.2,eur,4.0,True
7188,GMC Netherlands O12850,2,4,oil pump,1,GMC,Netherlands,604.71,329.44,310.34,mm,2.39,kg,12,2.5,300,65,398.26,eur,3.5,True
7189,Volkswagen Indonesia O21850,2,4,oil pump,1,Volkswagen,Indonesia,579.7,407.56,413.04,mm,3.15,kg,12,3.0,300,70,566.0,eur,3.5,True
7190,Acura Sweden O7076,2,4,oil pump,1,Acura,Sweden,582.44,377.68,398.45,mm,2.97,kg,12,2.5,300,75,532.67,eur,4.0,True
7191,Daimler Thailand O9326,2,4,oil pump,1,Daimler,Thailand,592.3,367.35,427.29,mm,3.58,kg,12,3.0,300,55,479.89,eur,5.0,True
7192,KTM Belgium O27706,2,4,oil pump,1,KTM,Belgium,603.3,332.47,315.65,mm,2.83,kg,12,3.0,300,65,553.57,eur,4.5,True
7193,Hyundai Indonesia O31611,2,4,oil pump,1,Hyundai,Indonesia,550.67,382.91,322.3,mm,3.89,kg,12,2.5,300,45,447.86,eur,3.0,True
7194,Volkswagen Switzerland O37353,2,4,oil pump,1,Volkswagen,Switzerland,588.39,407.59,315.53,mm,2.07,kg,12,3.0,300,75,521.53,eur,4.0,True
7195,Toyota Mexico O35162,2,4,oil pump,1,Toyota,Mexico,571.39,414.76,414.31,mm,3.23,kg,12,2.5,300,45,573.5,eur,4.5,True
7196,Ferrari Belgium O23100,2,4,oil pump,1,Ferrari,Belgium,607.05,303.08,300.63,mm,2.19,kg,12,3.0,300,70,460.59,eur,4.5,True
7197,Tesla Egypt O23947,2,4,oil pump,1,Tesla,Egypt,575.06,356.74,330.15,mm,3.45,kg,12,3.0,300,55,420.44,eur,3.5,True
7198,GMC Brazil O28945,2,4,oil pump,1,GMC,Brazil,576.81,332.1,428.25,mm,2.34,kg,12,2.5,300,65,395.81,eur,5.0,True
7199,GMC Chile O20618,2,4,oil pump,1,GMC,Chile,565.76,357.86,314.53,mm,2.21,kg,12,2.5,300,65,424.31,eur,5.0,True
7200,Jeep Mexico O27183,2,4,oil pump,1,Jeep,Mexico,577.23,416.28,349.33,mm,2.36,kg,12,2.5,300,80,438.02,eur,5.0,True
7201,Lincoln Russia O2053,2,4,oil pump,1,Lincoln,Russia,595.13,341.57,355.72,mm,3.69,kg,12,2.5,300,65,503.61,eur,4.5,True
7202,KTM Russia O39147,2,4,oil pump,1,KTM,Russia,572.62,403.33,382.36,mm,3.49,kg,12,3.0,300,50,478.77,eur,3.5,True
7203,Honda Canada O5374,2,4,oil pump,1,Honda,Canada,570.6,375.8,346.11,mm,3.47,kg,12,3.0,300,70,507.88,eur,3.5,True
7204,Tesla Norway O11351,2,4,oil pump,1,Tesla,Norway,594.65,316.71,396.45,mm,3.84,kg,12,3.0,300,75,595.61,eur,5.0,True
7205,KTM Sweden O24239,2,4,oil pump,1,KTM,Sweden,554.68,333.88,391.67,mm,3.37,kg,12,3.0,300,50,513.2,eur,5.0,True
7206,Tesla Italy O33193,2,4,oil pump,1,Tesla,Italy,559.52,410.76,396.02,mm,2.65,kg,12,2.5,300,70,584.06,eur,3.5,True
7207,Mercedes Russia O12308,2,4,oil pump,1,Mercedes,Russia,560.21,407.96,381.08,mm,3.93,kg,12,2.5,300,55,441.83,eur,3.0,True
7208,Hyundai Sweden O18919,2,4,oil pump,1,Hyundai,Sweden,589.68,314.92,323.12,mm,3.2,kg,12,3.0,300,70,550.55,eur,4.0,True
7209,BMW Turkey O18019,2,4,oil pump,1,BMW,Turkey,574.08,406.13,412.97,mm,3.45,kg,12,2.5,300,55,371.75,eur,3.5,True
7210,Honda Japan O22793,2,4,oil pump,1,Honda,Japan,557.47,348.41,311.52,mm,2.97,kg,12,2.5,300,55,592.26,eur,4.0,True
7211,Jeep Indonesia O30133,2,4,oil pump,1,Jeep,Indonesia,564.17,343.2,368.53,mm,3.87,kg,12,3.0,300,45,351.43,eur,4.5,True
7212,Volkswagen France O30287,2,4,oil pump,1,Volkswagen,France,562.04,411.6,349.67,mm,3.32,kg,12,3.0,300,80,544.27,eur,4.0,True
7213,Ford Korea O6505,2,4,oil pump,1,Ford,Korea,576.62,330.28,422.67,mm,2.68,kg,12,2.5,300,75,577.33,eur,4.0,True
7214,Benz Cuba O11530,2,4,oil pump,1,Benz,Cuba,603.15,348.88,305.81,mm,3.23,kg,12,3.0,300,50,434.97,eur,5.0,True
7215,Honda Switzerland O19500,2,4,oil pump,1,Honda,Switzerland,608.15,339.2,356.97,mm,3.78,kg,12,2.5,300,50,444.61,eur,4.5,True
7216,BMW Romania O11351,2,4,oil pump,1,BMW,Romania,571.73,321.82,410.45,mm,2.87,kg,12,3.0,300,75,378.49,eur,5.0,True
7217,Acura Thailand O33079,2,4,oil pump,1,Acura,Thailand,594.77,303.68,308.97,mm,3.22,kg,12,3.0,300,70,420.19,eur,4.0,True
7218,Toyota Norway O15938,2,4,oil pump,1,Toyota,Norway,595.01,353.55,325.93,mm,2.29,kg,12,3.0,300,45,563.4,eur,4.0,True
7219,Acura Cuba O18439,2,4,oil pump,1,Acura,Cuba,601.06,302.04,367.64,mm,2.15,kg,12,3.0,300,70,557.87,eur,4.0,True
7220,Volkswagen China O37276,2,4,oil pump,1,Volkswagen,China,583.53,380.32,346.19,mm,3.43,kg,12,2.5,300,65,378.05,eur,5.0,True
7221,Buick Cuba O5919,2,4,oil pump,1,Buick,Cuba,553.24,320.78,403.11,mm,3.93,kg,12,3.0,300,70,511.47,eur,4.0,True
7222,Jeep USA O26655,2,4,oil pump,1,Jeep,USA,568.44,406.29,314.97,mm,3.72,kg,12,2.5,300,45,507.45,eur,3.0,True
7223,Tesla Thailand O10854,2,4,oil pump,1,Tesla,Thailand,591.12,388.77,349.74,mm,3.02,kg,12,2.5,300,65,565.94,eur,4.0,True
7224,Tesla Austria O11882,2,4,oil pump,1,Tesla,Austria,608.22,336.48,350.45,mm,3.37,kg,12,2.5,300,65,401.07,eur,3.5,True
7225,Volkswagen Romania O31625,2,4,oil pump,1,Volkswagen,Romania,592.04,311.67,320.24,mm,3.04,kg,12,3.0,300,85,465.05,eur,4.5,True
7226,Honda China O5452,2,4,oil pump,1,Honda,China,566.87,379.0,358.39,mm,2.39,kg,12,2.5,300,80,430.85,eur,3.0,True
7227,Volkswagen Cuba O26068,2,4,oil pump,1,Volkswagen,Cuba,557.04,305.12,415.44,mm,2.12,kg,12,3.0,300,70,588.05,eur,3.5,True
7228,Toyota Italy O32957,2,4,oil pump,1,Toyota,Italy,570.83,390.66,308.39,mm,3.32,kg,12,2.5,300,85,478.01,eur,4.5,True
7229,Ferrari Japan O16552,2,4,oil pump,1,Ferrari,Japan,601.8,315.22,378.31,mm,3.85,kg,12,2.5,300,80,445.22,eur,5.0,True
7230,Ferrari Austria O10625,2,4,oil pump,1,Ferrari,Austria,554.73,393.98,418.45,mm,3.61,kg,12,2.5,300,80,478.96,eur,4.0,True
7231,KTM Canada O32085,2,4,oil pump,1,KTM,Canada,573.75,327.83,402.8,mm,3.77,kg,12,3.0,300,80,533.37,eur,3.5,True
7232,Tesla Russia O33082,2,4,oil pump,1,Tesla,Russia,598.3,387.27,309.34,mm,3.81,kg,12,2.5,300,65,441.77,eur,3.0,True
7233,Ferrari Chile O19999,2,4,oil pump,1,Ferrari,Chile,561.49,376.88,391.15,mm,2.25,kg,12,2.5,300,85,403.96,eur,3.0,True
7234,Benz USA O16197,2,4,oil pump,1,Benz,USA,601.5,342.74,424.07,mm,2.33,kg,12,3.0,300,65,374.82,eur,3.0,True
7235,Ferrari Canada O21336,2,4,oil pump,1,Ferrari,Canada,602.77,358.8,319.79,mm,2.68,kg,12,3.0,300,45,402.5,eur,4.0,True
7236,BMW Egypt O14644,2,4,oil pump,1,BMW,Egypt,579.55,343.78,367.57,mm,3.28,kg,12,2.5,300,70,520.12,eur,3.5,True
7237,KTM Belgium O21681,2,4,oil pump,1,KTM,Belgium,563.04,412.58,343.02,mm,3.18,kg,12,2.5,300,45,563.37,eur,4.0,True
7238,Benz Germany O29977,2,4,oil pump,1,Benz,Germany,576.42,328.23,369.4,mm,2.25,kg,12,3.0,300,50,386.35,eur,3.5,True
7239,Acura Korea O2782,2,4,oil pump,1,Acura,Korea,565.42,379.5,429.91,mm,2.25,kg,12,3.0,300,65,394.08,eur,5.0,True
7240,Jeep Japan O35028,2,4,oil pump,1,Jeep,Japan,587.8,303.04,300.22,mm,2.6,kg,12,2.5,300,70,372.83,eur,3.5,True
7241,Tesla Brazil O13184,2,4,oil pump,1,Tesla,Brazil,602.06,333.87,407.85,mm,2.97,kg,12,2.5,300,80,435.99,eur,3.5,True
7242,Jeep Canada O36456,2,4,oil pump,1,Jeep,Canada,573.41,380.61,419.5,mm,2.06,kg,12,2.5,300,75,444.96,eur,4.0,True
7243,Mercedes France O5904,2,4,oil pump,1,Mercedes,France,565.45,400.6,389.48,mm,3.66,kg,12,3.0,300,70,564.22,eur,4.5,True
7244,BMW Cuba O7729,2,4,oil pump,1,BMW,Cuba,555.33,329.99,315.65,mm,3.44,kg,12,2.5,300,55,579.67,eur,3.5,True
7245,Ferrari Austria O33864,2,4,oil pump,1,Ferrari,Austria,578.36,307.57,315.82,mm,2.04,kg,12,2.5,300,50,531.25,eur,4.5,True
7246,Lincoln Norway O6111,2,4,oil pump,1,Lincoln,Norway,579.01,394.43,353.43,mm,2.75,kg,12,2.5,300,80,412.84,eur,4.0,True
7247,Acura Russia O24740,2,4,oil pump,1,Acura,Russia,561.7,312.7,402.47,mm,2.67,kg,12,2.5,300,70,381.2,eur,4.0,True
7248,Ford Netherlands O7755,2,4,oil pump,1,Ford,Netherlands,554.06,410.42,325.73,mm,2.35,kg,12,2.5,300,85,366.7,eur,3.0,True
7249,Toyota Italy O23980,2,4,oil pump,1,Toyota,Italy,556.86,336.32,396.99,mm,3.39,kg,12,2.5,300,55,597.34,eur,3.0,True
7250,Volkswagen Germany O15224,2,4,oil pump,1,Volkswagen,Germany,585.47,374.21,357.55,mm,2.98,kg,12,3.0,300,55,404.73,eur,4.0,True
7251,Daimler China O1002,2,4,oil pump,1,Daimler,China,576.48,316.08,332.26,mm,2.47,kg,12,3.0,300,45,506.34,eur,3.5,True
7252,BMW China O31249,2,4,oil pump,1,BMW,China,580.48,307.96,332.03,mm,2.57,kg,12,3.0,300,80,415.48,eur,4.5,True
7253,Buick China O32836,2,4,oil pump,1,Buick,China,580.96,397.22,404.81,mm,3.53,kg,12,2.5,300,50,472.32,eur,4.0,True
7254,Daimler Austria O14310,2,4,oil pump,1,Daimler,Austria,601.81,367.81,395.04,mm,2.31,kg,12,3.0,300,55,560.05,eur,4.5,True
7255,Ford China O39640,2,4,oil pump,1,Ford,China,571.04,314.96,303.35,mm,3.8,kg,12,2.5,300,45,436.76,eur,5.0,True
7256,Buick Switzerland O21355,2,4,oil pump,1,Buick,Switzerland,600.57,353.93,352.65,mm,2.89,kg,12,2.5,300,85,551.84,eur,3.5,True
7257,Mercedes Cuba O36150,2,4,oil pump,1,Mercedes,Cuba,598.99,402.32,323.98,mm,2.38,kg,12,2.5,300,70,508.15,eur,4.0,True
7258,Acura China O14831,2,4,oil pump,1,Acura,China,559.12,321.36,361.73,mm,3.08,kg,12,3.0,300,80,397.74,eur,3.5,True
7259,BMW Canada O21855,2,4,oil pump,1,BMW,Canada,587.95,310.3,369.54,mm,2.02,kg,12,2.5,300,45,363.22,eur,4.0,True
7260,BYD Germany O32571,2,4,oil pump,1,BYD,Germany,600.37,386.61,336.7,mm,2.84,kg,12,2.5,300,75,464.35,eur,4.0,True
7261,Acura Russia O16999,2,4,oil pump,1,Acura,Russia,573.0,386.9,409.66,mm,3.47,kg,12,3.0,300,45,350.28,eur,4.0,True
7262,Jeep New Zealand O14564,2,4,oil pump,1,Jeep,New,580.49,354.61,366.35,mm,2.61,kg,12,2.5,300,75,450.6,eur,3.0,True
7263,GMC Turkey O9789,2,4,oil pump,1,GMC,Turkey,550.56,319.89,310.02,mm,3.6,kg,12,3.0,300,80,367.59,eur,4.5,True
7264,Honda Belgium O13558,2,4,oil pump,1,Honda,Belgium,598.33,305.87,401.96,mm,3.84,kg,12,2.5,300,65,357.8,eur,3.5,True
7265,KTM Netherlands O17698,2,4,oil pump,1,KTM,Netherlands,569.74,354.61,344.2,mm,3.19,kg,12,3.0,300,65,540.43,eur,4.0,True
7266,Buick Norway O24583,2,4,oil pump,1,Buick,Norway,592.81,397.74,339.18,mm,3.7,kg,12,2.5,300,50,416.32,eur,4.0,True
7267,Jeep Korea O38521,2,4,oil pump,1,Jeep,Korea,605.89,377.1,427.08,mm,2.79,kg,12,3.0,300,65,351.29,eur,4.5,True
7268,Buick Egypt O34483,2,4,oil pump,1,Buick,Egypt,605.7,368.73,378.87,mm,3.67,kg,12,2.5,300,65,461.34,eur,3.0,True
7269,KTM Turkey O18693,2,4,oil pump,1,KTM,Turkey,574.25,312.65,385.93,mm,3.43,kg,12,3.0,300,45,366.09,eur,4.0,True
7270,Toyota New Zealand O33803,2,4,oil pump,1,Toyota,New,555.52,372.12,367.86,mm,2.44,kg,12,2.5,300,50,426.23,eur,5.0,True
7271,Daimler New Zealand O27864,2,4,oil pump,1,Daimler,New,597.69,317.95,414.66,mm,2.59,kg,12,3.0,300,85,475.09,eur,3.5,True
7272,Benz Netherlands O22223,2,4,oil pump,1,Benz,Netherlands,580.93,416.31,355.9,mm,2.02,kg,12,2.5,300,75,567.89,eur,5.0,True
7273,Lincoln Canada O32652,2,4,oil pump,1,Lincoln,Canada,580.21,336.66,408.15,mm,3.49,kg,12,3.0,300,75,583.3,eur,3.0,True
7274,Daimler Russia O14841,2,4,oil pump,1,Daimler,Russia,583.58,329.95,384.26,mm,2.37,kg,12,2.5,300,70,434.15,eur,4.0,True
7275,BYD Cuba O15592,2,4,oil pump,1,BYD,Cuba,559.36,404.84,381.39,mm,3.67,kg,12,2.5,300,50,467.74,eur,4.5,True
7276,Acura Germany O21409,2,4,oil pump,1,Acura,Germany,556.68,385.55,314.24,mm,2.51,kg,12,3.0,300,85,445.35,eur,3.0,True
7277,Honda Switzerland O28902,2,4,oil pump,1,Honda,Switzerland,606.1,406.19,341.68,mm,3.82,kg,12,3.0,300,50,536.99,eur,3.0,True
7278,BMW Netherlands O1645,2,4,oil pump,1,BMW,Netherlands,609.61,415.88,418.99,mm,2.93,kg,12,2.5,300,80,570.49,eur,3.5,True
7279,Mercedes Denmark O15410,2,4,oil pump,1,Mercedes,Denmark,583.24,330.52,345.38,mm,3.33,kg,12,2.5,300,70,412.99,eur,4.0,True
7280,BMW Denmark O5974,2,4,oil pump,1,BMW,Denmark,599.12,399.29,379.97,mm,2.93,kg,12,2.5,300,65,595.92,eur,3.5,True
7281,KTM Japan O37637,2,4,oil pump,1,KTM,Japan,586.88,401.41,386.37,mm,3.33,kg,12,2.5,300,50,582.52,eur,4.5,True
